Date ;0.08-Yrs ;0.25-Yrs ;0.50-Yrs ;1.00-Yrs ;2.00-Yrs ;3.00-Yrs ;4.00-Yrs ;5.00-Yrs ;6.00-Yrs ;7.00-Yrs ;8.00-Yrs ;9.00-Yrs ;10.00-Yrs ;11.00-Yrs ;12.00-Yrs ;13.00-Yrs ;14.00-Yrs ;15.00-Yrs ;16.00-Yrs ;17.00-Yrs ;18.00-Yrs ;19.00-Yrs ;20.00-Yrs ;21.00-Yrs ;22.00-Yrs ;23.00-Yrs ;24.00-Yrs ;25.00-Yrs ;26.00-Yrs ;27.00-Yrs ;28.00-Yrs ;29.00-Yrs ;30.00-Yrs ;31.00-Yrs ;32.00-Yrs ;33.00-Yrs ;34.00-Yrs ;35.00-Yrs ;36.00-Yrs ;37.00-Yrs ;38.00-Yrs ;39.00-Yrs ;40.00-Yrs ;41.00-Yrs ;42.00-Yrs ;43.00-Yrs ;44.00-Yrs ;45.00-Yrs ;46.00-Yrs ;47.00-Yrs ;48.00-Yrs ;49.00-Yrs ;50.00-Yrs
2024-11-25;2.129036;2.131276;2.143841;2.128056;2.040610;2.080395;2.148565;2.187966;2.226774;2.261488;2.368142;2.409190;2.436881;2.446281;2.513918;2.590124;2.642658;2.662198;2.694362;2.743251;2.804566;2.867778;2.890030;2.928381;2.992936;3.004019;3.015102;3.031483;3.055041;3.078599;3.094986;3.101545;3.108105;3.129687;3.171853;3.214020;3.256186;3.298352;3.340518;3.364135;3.361759;3.359383;3.357006;3.354630;3.355305;3.357658;3.356258;3.354858;3.353459;;;;
2024-11-22;2.135425;2.136511;2.147240;2.130549;2.056888;2.095519;2.159738;2.209585;2.239271;2.267649;2.372032;2.416713;2.445995;2.456704;2.526199;2.599324;2.651364;2.683310;2.719660;2.762042;2.818161;2.878769;2.901198;2.936323;2.995787;3.008028;3.020269;3.036472;3.058228;3.079984;3.095477;3.102092;3.108708;3.130204;3.172787;3.215371;3.257954;3.300537;3.343121;3.367301;3.364803;3.362305;3.359808;3.357310;3.357852;3.360320;3.359076;3.357831;3.356586;;;;
2024-11-21;2.138908;2.139921;2.148494;2.132471;2.075378;2.106601;2.163713;2.213937;2.242373;2.267389;2.372581;2.416269;2.444785;2.456551;2.527574;2.601753;2.654146;2.687237;2.723733;2.764947;2.819859;2.879965;2.904528;2.941858;3.000528;3.012152;3.023775;3.040170;3.063329;3.086488;3.101876;3.106126;3.110375;3.130485;3.173330;3.216174;3.259018;3.301863;3.344707;3.369309;3.367164;3.365019;3.362874;3.360729;3.361462;3.363963;3.362757;3.361552;3.360346;;;;
2024-11-20;2.138751;2.139493;2.148448;2.134503;2.070580;2.106025;2.164610;2.215612;2.243655;2.269515;2.375114;2.417448;2.445806;2.458057;2.530656;2.604880;2.655781;2.689458;2.726362;2.767788;2.822841;2.882617;2.906506;2.943540;3.002212;3.013719;3.025227;3.041439;3.064396;3.087352;3.102484;3.106274;3.110063;3.129867;3.172887;3.215907;3.258926;3.301946;3.344965;3.369952;3.368195;3.366437;3.364680;3.362923;3.363870;3.366580;3.365850;3.365120;3.364390;;;;
2024-11-19;2.138977;2.139002;2.148665;2.138129;2.072239;2.107285;2.169430;2.213275;2.242839;2.269572;2.375135;2.418367;2.446175;2.458799;2.532753;2.608033;2.662510;2.704602;2.746695;2.781757;2.829877;2.891917;2.913480;2.951699;3.012355;3.021512;3.030668;3.045153;3.067363;3.089573;3.104489;3.108710;3.112931;3.132765;3.175491;3.218217;3.260943;3.303669;3.346395;3.371266;3.369356;3.367445;3.365535;3.363624;3.364465;3.366936;3.365549;3.364161;3.362774;;;;
2024-11-18;2.142618;2.140409;2.149240;2.138714;2.072348;2.109670;2.171797;2.214444;2.243463;2.270424;2.372485;2.417542;2.448414;2.464670;2.535094;2.607795;2.662063;2.703733;2.745402;2.780023;2.829246;2.893682;2.916970;2.958583;3.020313;3.027615;3.034916;3.048134;3.070029;3.091923;3.106436;3.110001;3.113565;3.133035;3.176092;3.219150;3.262207;3.305264;3.348321;3.373735;3.372380;3.371025;3.369670;3.368315;3.367125;3.365987;3.364539;3.363091;3.361643;;;;
2024-11-15;2.141994;2.139849;2.149475;2.139018;2.071073;2.105900;2.167755;2.209738;2.238541;2.268674;2.365869;2.408749;2.441921;2.463068;2.531058;2.604065;2.660758;2.703509;2.746259;2.781440;2.829540;2.893794;2.914605;2.953265;3.019069;3.026749;3.034428;3.047736;3.069581;3.091426;3.106018;3.109476;3.112934;3.132071;3.175269;3.218468;3.261667;3.304866;3.348065;3.373888;3.372422;3.370957;3.369491;3.368026;3.368397;3.369427;3.366865;3.364303;3.361740;;;;
2024-11-14;2.141930;2.140059;2.150247;2.141590;2.072539;2.106822;2.167201;2.212552;2.239473;2.269074;2.365220;2.406773;2.440844;2.460852;2.529371;2.603421;2.660167;2.702549;2.744931;2.781646;2.830804;2.894321;2.916558;2.956493;3.025237;3.031322;3.037407;3.049721;3.071595;3.093469;3.108299;3.112194;3.116089;3.135122;3.177656;3.220189;3.262723;3.305257;3.347791;3.373238;3.371541;3.369843;3.368145;3.366448;3.367821;3.370622;3.367782;3.364942;3.362102;;;;
2024-11-13;2.142365;2.141228;2.153442;2.143487;2.076252;2.113962;2.172204;2.218943;2.245323;2.273641;2.368292;2.409548;2.443285;2.467967;2.532763;2.601710;2.655538;2.699322;2.743105;2.780924;2.830845;2.894914;2.918467;2.959201;3.025168;3.031236;3.037304;3.050122;3.073422;3.096721;3.112922;3.117976;3.123031;3.142244;3.183694;3.225144;3.266594;3.308044;3.349494;3.374190;3.371960;3.369730;3.367500;3.365270;3.367276;3.371455;3.367965;3.364476;3.360986;;;;
2024-11-12;2.142078;2.140320;2.154240;2.144030;2.079951;2.100866;2.162824;2.208763;2.237575;2.266987;2.363010;2.400428;2.435387;2.457843;2.522355;2.593363;2.649683;2.693628;2.737572;2.776071;2.826562;2.892590;2.915995;2.951872;3.020193;3.026185;3.032177;3.045273;3.069526;3.093779;3.110303;3.114548;3.118792;3.137415;3.178879;3.220344;3.261808;3.303272;3.344737;3.369455;3.366947;3.364439;3.361931;3.359423;3.361654;3.366583;3.363123;3.359662;3.356201;;;;
2024-11-11;2.150231;2.148979;2.162155;2.150624;2.088313;2.107942;2.167437;2.211719;2.241462;2.267861;2.371559;2.406760;2.440283;2.460592;2.527742;2.599947;2.654820;2.697939;2.741057;2.778434;2.828383;2.898283;2.928871;2.963332;3.023781;3.029764;3.035748;3.048558;3.072213;3.095869;3.112203;3.116773;3.121343;3.140162;3.181883;3.223604;3.265324;3.307045;3.348766;3.374132;3.372594;3.371057;3.369520;3.367982;3.369880;3.373378;3.370024;3.366671;3.363317;;;;
2024-11-08;2.149123;2.146356;2.160701;2.149185;2.090613;2.107271;2.167958;2.208643;2.243643;2.273057;2.371821;2.405589;2.438213;2.460309;2.525645;2.598014;2.654127;2.697887;2.741647;2.780116;2.829498;2.901038;2.938045;2.973522;3.034333;3.037629;3.040925;3.051190;3.072919;3.094649;3.110172;3.115365;3.120557;3.139590;3.181654;3.223718;3.265783;3.307847;3.349911;3.375845;3.374299;3.372753;3.371207;3.369661;3.371270;3.374460;3.371000;3.367539;3.364079;;;;
2024-11-07;2.147591;2.144027;2.161584;2.150059;2.092992;2.111418;2.171731;2.219135;2.249955;2.283184;2.377631;2.409921;2.444400;2.469339;2.534777;2.607367;2.663267;2.703648;2.744029;2.782279;2.838515;2.913284;2.946612;2.983597;3.040598;3.042774;3.044950;3.054637;3.076823;3.099008;3.114702;3.119463;3.124224;3.143100;3.185743;3.228386;3.271029;3.313673;3.356316;3.383061;3.382400;3.381739;3.381079;3.380418;3.380441;3.380309;3.377822;3.375335;3.372848;;;;
2024-11-06;2.149732;2.147074;2.164510;2.152954;2.095298;2.118753;2.179604;2.233164;2.259132;2.291563;2.381792;2.419303;2.451918;2.472350;2.545905;2.618946;2.666203;2.705904;2.745605;2.782753;2.841982;2.921803;2.957514;2.997294;3.042107;3.045404;3.048702;3.058996;3.081069;3.103142;3.118627;3.122886;3.127145;3.145744;3.188774;3.231804;3.274834;3.317864;3.360894;3.387998;3.387324;3.386649;3.385975;3.385300;3.385042;3.384502;3.382167;3.379833;3.377499;;;;
2024-11-05;2.149859;2.146682;2.165337;2.153775;2.083435;2.097698;2.158413;2.208105;2.242105;2.277664;2.369566;2.400112;2.432975;2.457837;2.528192;2.602265;2.654029;2.694074;2.734119;2.770526;2.824374;2.903358;2.943116;2.978841;3.032597;3.036946;3.041295;3.052505;3.075406;3.098306;3.114715;3.119934;3.125152;3.144273;3.187357;3.230441;3.273526;3.316610;3.359695;3.386810;3.385735;3.384661;3.383587;3.382513;3.380851;3.377673;3.373663;3.369654;3.365644;;;;
2024-11-04;2.157461;2.156051;2.169943;2.158346;2.097224;2.109592;2.168251;2.221531;2.251170;2.289594;2.376658;2.410817;2.442212;2.474191;2.543843;2.612259;2.658740;2.698663;2.738586;2.775855;2.833346;2.912403;2.946437;2.985271;3.040451;3.042371;3.044292;3.054057;3.077348;3.100638;3.117501;3.123153;3.128804;3.148132;3.191316;3.234500;3.277685;3.320869;3.364054;3.391295;3.390059;3.388823;3.387587;3.386351;3.383880;3.379797;3.376837;3.373877;3.370917;;;;
2024-11-01;2.159785;2.157104;2.170071;2.158532;2.103651;2.112079;2.168856;2.220392;2.250424;2.290083;2.376932;2.411096;2.440750;2.474217;2.542254;2.610803;2.658376;2.698103;2.737829;2.774951;2.830605;2.907962;2.942705;2.983070;3.040440;3.042001;3.043562;3.052806;3.075775;3.098743;3.115644;3.121575;3.127506;3.147119;3.191466;3.235813;3.280160;3.324507;3.368855;3.397152;3.395730;3.394309;3.392888;3.391467;3.388047;3.382319;3.379287;3.376256;3.373224;;;;
2024-10-31;2.159606;2.156523;2.169645;2.158375;2.104125;2.113893;2.165676;2.214132;2.247560;2.292484;2.377638;2.412119;2.442948;2.478093;2.546371;2.613135;2.658793;2.699051;2.739309;2.775739;2.831772;2.909179;2.937455;2.982006;3.043598;3.047625;3.051653;3.061227;3.080830;3.100432;3.115647;3.122836;3.130025;3.150796;3.196415;3.242035;3.287654;3.333273;3.378892;3.408326;3.407428;3.406531;3.405633;3.404735;3.404060;3.402290;3.397639;3.392987;3.388335;;;;
2024-10-30;2.159003;2.156532;2.170761;2.160176;2.112972;2.117753;2.165740;2.212302;2.245418;2.291418;2.376697;2.407905;2.436458;2.474231;2.547561;2.617249;2.662549;2.703620;2.744691;2.777167;2.827714;2.911181;2.941168;2.983081;3.043824;3.049292;3.054759;3.065224;3.084830;3.104436;3.119745;3.127095;3.134446;3.155297;3.201146;3.246995;3.292843;3.338692;3.384541;3.414099;3.412758;3.411416;3.410074;3.408732;3.407635;3.405766;3.401515;3.397264;3.393013;;;;
2024-10-29;2.162711;2.160084;2.174274;2.162337;2.119297;2.129862;2.172485;2.217821;2.250309;2.299182;2.379013;2.414526;2.438658;2.465670;2.570795;2.617679;2.663229;2.702154;2.741078;2.770369;2.822507;2.920907;2.973370;3.025832;3.060460;3.062458;3.064457;3.071936;3.089562;3.107188;3.121376;3.129120;3.136863;3.158486;3.206117;3.253749;3.301380;3.349012;3.396643;3.427657;3.426767;3.425877;3.424987;3.424097;3.421954;3.417114;3.411768;3.406422;3.401076;;;;
2024-10-28;2.162730;2.160225;2.175843;2.163416;2.102332;2.111308;2.161339;2.205111;2.237923;2.272934;2.356953;2.393107;2.418637;2.445797;2.548600;2.596611;2.647944;2.688965;2.729987;2.759572;2.809205;2.908296;2.963209;3.018122;3.054597;3.056935;3.059272;3.065814;3.080237;3.094660;3.105609;3.109971;3.114332;3.134920;3.186285;3.237650;3.289015;3.340380;3.391745;3.425315;3.424301;3.423287;3.422272;3.421258;3.419266;3.414522;3.408147;3.401771;3.395396;;;;
2024-10-25;2.162896;2.160485;2.177032;2.162957;2.100756;2.108397;2.152889;2.186028;2.243638;2.280482;2.352110;2.378212;2.403009;2.427431;2.541950;2.585628;2.638730;2.681739;2.724749;2.753780;2.791931;2.881098;2.942217;3.003335;3.045079;3.049622;3.054165;3.061908;3.075871;3.089835;3.100371;3.104164;3.107957;3.128070;3.180293;3.232516;3.284739;3.336961;3.389184;3.423741;3.422675;3.421609;3.420542;3.419476;3.417077;3.411302;3.404190;3.397078;3.389967;;;;
2024-10-24;2.163380;2.161816;2.178316;2.162804;2.106756;2.128247;2.177648;2.215805;2.253603;2.294145;2.370000;2.406073;2.425366;2.440789;2.553116;2.604587;2.652529;2.692041;2.731552;2.759712;2.804656;2.900612;2.955153;3.009694;3.047604;3.053190;3.058775;3.066895;3.080000;3.093106;3.103548;3.108688;3.113827;3.134758;3.187143;3.239529;3.291914;3.344299;3.396684;3.431452;3.430252;3.429052;3.427852;3.426652;3.423058;3.415237;3.408906;3.402575;3.396244;;;;
2024-10-22;2.160679;2.162735;2.175536;2.162553;2.097921;2.120068;2.157640;2.196481;2.232214;2.274542;2.356405;2.395388;2.416477;2.435390;2.533283;2.579526;2.622465;2.668964;2.715463;2.748114;2.788438;2.879617;2.939480;2.999342;3.041475;3.048295;3.055114;3.063878;3.076560;3.089243;3.099168;3.103461;3.107755;3.128193;3.181593;3.234993;3.288393;3.341793;3.395193;3.430811;3.429208;3.427605;3.426003;3.424400;3.420445;3.412013;3.404655;3.397298;3.389941;;;;
2024-10-21;2.158567;2.156935;2.169566;2.157056;2.092127;2.092942;2.138248;2.166571;2.214685;2.253665;2.328192;2.363170;2.390407;2.420665;2.508237;2.546364;2.605476;2.652914;2.700351;2.731403;2.761552;2.845592;2.915733;2.985873;3.036548;3.047970;3.059392;3.070096;3.079336;3.088576;3.096209;3.100519;3.104829;3.126096;3.182416;3.238735;3.295055;3.351374;3.407694;3.444925;3.441694;3.438464;3.435233;3.432002;3.432830;3.437343;3.431062;3.424782;3.418501;;;;
2024-10-18;2.167232;2.160312;2.172823;2.165043;2.103284;2.112303;2.154697;2.184814;2.229678;2.276985;2.359377;2.393980;2.415834;2.446281;2.531527;2.570992;2.627148;2.671044;2.714940;2.746152;2.782167;2.870756;2.939532;3.008308;3.057317;3.064948;3.072579;3.080310;3.088253;3.096196;3.102991;3.107322;3.111653;3.132955;3.190689;3.248422;3.306155;3.363889;3.421622;3.460154;3.456410;3.452666;3.448921;3.445177;3.445520;3.450412;3.445119;3.439826;3.434532;;;;
2024-10-17;2.168096;2.161270;2.172650;2.166030;2.103009;2.101024;2.147002;2.167608;2.224700;2.278014;2.361858;2.399239;2.424824;2.465971;2.539687;2.581011;2.638297;2.680785;2.723273;2.752587;2.783361;2.866472;2.936327;3.006183;3.055936;3.063079;3.070222;3.076136;3.079408;3.082680;3.087439;3.095428;3.103417;3.127787;3.187770;3.247752;3.307734;3.367716;3.427698;3.467700;3.463145;3.458589;3.454034;3.449479;3.453420;3.468124;3.463783;3.459442;3.455100;;;;
2024-10-16;2.177670;2.172132;2.187551;2.184500;2.115383;2.104126;2.158008;2.183161;2.236611;2.285344;2.378603;2.413277;2.433735;2.467780;2.563702;2.615610;2.672566;2.715301;2.758037;2.790831;2.826387;2.904567;2.969507;3.034448;3.081057;3.088316;3.095575;3.101432;3.104241;3.107050;3.115336;3.135681;3.156027;3.186573;3.239578;3.292584;3.345589;3.398595;3.451600;3.487878;3.486368;3.484858;3.483349;3.481839;3.483558;3.489126;3.486594;3.484062;3.481530;;;;
2024-10-10;2.202939;2.217629;2.256153;2.260056;2.202850;2.221043;2.272295;2.301775;2.342790;2.385407;2.486115;2.525429;2.543796;2.568021;2.644226;2.686120;2.734444;2.777352;2.820261;2.860165;2.913901;2.998722;3.047632;3.096542;3.132716;3.139365;3.146013;3.151327;3.153507;3.155686;3.163101;3.182976;3.202851;3.233343;3.289098;3.344852;3.400607;3.456362;3.512116;3.551065;3.548950;3.546835;3.544720;3.542606;3.542050;3.543399;3.539904;3.536409;3.532913;;;;
2024-10-09;2.200592;2.215960;2.253658;2.257817;2.201823;2.220374;2.272143;2.304603;2.347328;2.385563;2.487746;2.529973;2.550880;2.574224;2.653691;2.692335;2.738036;2.779245;2.820454;2.853898;2.901169;2.999699;3.049703;3.099707;3.136254;3.141196;3.146139;3.150064;3.151567;3.153071;3.160142;3.180634;3.201126;3.232062;3.288181;3.344299;3.400418;3.456537;3.512656;3.552279;3.551058;3.549836;3.548615;3.547393;3.545914;3.543878;3.542068;3.540258;3.538448;;;;
2024-10-08;2.201295;2.218670;2.254095;2.258784;2.206578;2.227891;2.282850;2.319773;2.356413;2.399891;2.501984;2.547302;2.567936;2.587942;2.666653;2.708808;2.751167;2.789776;2.828386;2.862253;2.917765;3.023272;3.067716;3.112160;3.144642;3.148659;3.152676;3.156328;3.159099;3.161870;3.169366;3.188407;3.207448;3.237194;3.293096;3.348998;3.404899;3.460801;3.516702;3.556471;3.555750;3.555029;3.554309;3.553588;3.552075;3.548887;3.546574;3.544260;3.541947;;;;
2024-10-07;2.199267;2.216135;2.251419;2.257549;2.202165;2.221409;2.280855;2.319619;2.353916;2.401039;2.499888;2.545145;2.566800;2.587522;2.666753;2.711282;2.749302;2.787891;2.826480;2.859399;2.914179;3.024020;3.067647;3.111274;3.143359;3.147614;3.151869;3.155706;3.158518;3.161330;3.168565;3.186750;3.204935;3.234042;3.290195;3.346347;3.402500;3.458652;3.514804;3.554873;3.554029;3.553185;3.552341;3.551497;3.549802;3.546547;3.544927;3.543306;3.541686;;;;
2024-10-04;2.196033;2.211209;2.246490;2.248416;2.171383;2.193310;2.241953;2.280907;2.319152;2.366898;2.468067;2.504727;2.530196;2.559922;2.634512;2.678536;2.715401;2.754946;2.794490;2.827688;2.872057;2.966180;3.022425;3.078670;3.119370;3.121059;3.122748;3.124803;3.127789;3.130776;3.137844;3.155437;3.173030;3.201984;3.260235;3.318486;3.376737;3.434988;3.493239;3.535110;3.533576;3.532042;3.530507;3.528973;3.526457;3.521953;3.519194;3.516434;3.513675;;;;
2024-09-27;2.228896;2.250657;2.265412;2.266125;2.145200;2.155148;2.205576;2.238653;2.288373;2.340339;2.428370;2.477947;2.495942;2.529797;2.598422;2.645178;2.686610;2.727536;2.768462;2.797503;2.819913;2.904499;2.977122;3.049745;3.103698;3.106068;3.108438;3.109924;3.108934;3.107944;3.109581;3.118683;3.127786;3.151948;3.218907;3.285866;3.352826;3.419785;3.486744;3.536376;3.535330;3.534283;3.533237;3.532191;3.533552;3.537351;3.527175;3.516998;3.506822;;;;
2024-09-26;2.228114;2.248489;2.265372;2.266388;2.139423;2.148176;2.197104;2.228018;2.273198;2.329581;2.423757;2.463554;2.478657;2.518086;2.588894;2.634261;2.681449;2.725640;2.769830;2.800634;2.820463;2.904204;2.977512;3.050821;3.105551;3.108222;3.110894;3.112404;3.110614;3.108823;3.109748;3.118505;3.127261;3.151137;3.218604;3.286071;3.353538;3.421005;3.488472;3.538654;3.537543;3.536432;3.535322;3.534211;3.535568;3.539510;3.528867;3.518223;3.507580;;;;
2024-09-25;2.222955;2.242625;2.264071;2.264478;2.129866;2.135775;2.183557;2.207961;2.265922;2.324815;2.416919;2.458416;2.472893;2.514707;2.583280;2.625377;2.675673;2.722390;2.769106;2.803607;2.825294;2.902216;2.976828;3.051439;3.108296;3.114690;3.121085;3.124597;3.119800;3.115003;3.113400;3.121136;3.128873;3.151918;3.219734;3.287551;3.355368;3.423185;3.491001;3.541586;3.540286;3.538987;3.537687;3.536387;3.537759;3.542582;3.533009;3.523435;3.513862;;;;
2024-09-24;2.224313;2.241727;2.265059;2.265126;2.130510;2.135824;2.183660;2.212082;2.271526;2.337122;2.436164;2.475707;2.493895;2.526113;2.602149;2.641162;2.681707;2.728791;2.775874;2.810659;2.835528;2.922189;2.993921;3.065653;3.120705;3.127667;3.134630;3.138985;3.135715;3.132446;3.131587;3.137883;3.144180;3.165647;3.232133;3.298619;3.365104;3.431590;3.498076;3.547860;3.546608;3.545356;3.544104;3.542852;3.544077;3.548355;3.538274;3.528194;3.518113;;;;
2024-09-23;2.224052;2.237873;2.267190;2.266248;2.128105;2.136685;2.180809;2.210381;2.268539;2.337031;2.436348;2.476753;2.492470;2.533543;2.616452;2.647594;2.685929;2.732100;2.778272;2.815407;2.848052;2.933616;3.001586;3.069555;3.122681;3.132390;3.142099;3.148751;3.146333;3.143914;3.144039;3.151821;3.159603;3.181493;3.245864;3.310235;3.374606;3.438977;3.503348;3.551600;3.549864;3.548128;3.546392;3.544655;3.545770;3.550989;3.540887;3.530785;3.520684;;;;
2024-09-20;2.219568;2.229302;2.262427;2.259158;2.120324;2.117168;2.157926;2.181739;2.254105;2.323444;2.430344;2.454476;2.468967;2.506340;2.600746;2.631825;2.680009;2.725423;2.770836;2.807932;2.837238;2.913687;2.985298;3.056909;3.113567;3.124537;3.135508;3.143404;3.141767;3.140131;3.140478;3.147071;3.153664;3.174345;3.239377;3.304408;3.369440;3.434471;3.499503;3.548575;3.545875;3.543174;3.540474;3.537773;3.538120;3.543624;3.533039;3.522455;3.511870;;;;
2024-09-19;2.216706;2.224070;2.259222;2.258056;2.141674;2.120773;2.174641;2.204753;2.283333;2.355000;2.465490;2.492796;2.506626;2.535119;2.626180;2.662195;2.704134;2.751913;2.799691;2.836944;2.866026;2.955500;3.018363;3.081226;3.131768;3.144101;3.156434;3.165372;3.163623;3.161874;3.161937;3.167794;3.173650;3.193676;3.258975;3.324274;3.389573;3.454872;3.520171;3.569453;3.565969;3.562486;3.559003;3.555519;3.555425;3.561840;3.552101;3.542362;3.532623;;;;
2024-09-18;2.214348;2.221565;2.259221;2.260933;2.140245;2.125228;2.179527;2.212130;2.292816;2.361638;2.467876;2.506479;2.522118;2.546852;2.637298;2.674403;2.710564;2.757914;2.805264;2.842096;2.871485;2.964209;3.024762;3.085314;3.134572;3.148276;3.161980;3.172407;3.172362;3.172316;3.173882;3.180676;3.187471;3.207823;3.272159;3.336495;3.400831;3.465167;3.529503;3.578504;3.576206;3.573908;3.571610;3.569312;3.568941;3.571348;3.560953;3.550559;3.540164;;;;
2024-09-17;2.209614;2.216151;2.258043;2.265301;2.151514;2.123792;2.174691;2.199766;2.291770;2.363136;2.460899;2.490822;2.500633;2.530235;2.629998;2.654808;2.691344;2.744702;2.798059;2.837867;2.862991;2.959243;3.020622;3.082002;3.132086;3.146077;3.160068;3.171120;3.172635;3.174151;3.176607;3.182162;3.187717;3.206975;3.271369;3.335763;3.400157;3.464551;3.528945;3.578049;3.575204;3.572359;3.569514;3.566669;3.566325;3.570613;3.561096;3.551579;3.542062;;;;
2024-09-16;2.207396;2.216380;2.261109;2.277645;2.160439;2.143048;2.212094;2.237000;2.327182;2.397820;2.490131;2.526422;2.530727;2.551492;2.649312;2.681731;2.716932;2.767803;2.818674;2.857246;2.886020;2.988678;3.043732;3.098786;3.144005;3.157316;3.170628;3.181348;3.183531;3.185715;3.188499;3.193295;3.198091;3.216684;3.281430;3.346177;3.410923;3.475670;3.540416;3.590054;3.587546;3.585039;3.582531;3.580024;3.579913;3.584753;3.577488;3.570223;3.562958;;;;
2024-09-13;2.207625;2.217444;2.263561;2.279223;2.168525;2.161830;2.224970;2.254488;2.341231;2.411296;2.498232;2.532356;2.544011;2.561032;2.657480;2.686614;2.723878;2.774624;2.825370;2.864489;2.892237;2.992555;3.047110;3.101666;3.146824;3.160058;3.173292;3.184169;3.186914;3.189659;3.192849;3.197600;3.202352;3.220516;3.285707;3.350899;3.416090;3.481281;3.546473;3.596961;3.594219;3.591478;3.588737;3.585996;3.585618;3.590370;3.582010;3.573651;3.565291;;;;
2024-09-12;2.208674;2.216956;2.268291;2.281078;2.178009;2.173550;2.234492;2.278177;2.344373;2.422435;2.506999;2.545107;2.556357;2.571725;2.665617;2.694824;2.728193;2.778836;2.829478;2.867915;2.894605;3.000230;3.052549;3.104867;3.148598;3.162691;3.176784;3.188569;3.192262;3.195955;3.199505;3.202549;3.205592;3.222267;3.287505;3.352744;3.417983;3.483221;3.548460;3.599000;3.595460;3.591920;3.588379;3.584839;3.583823;3.588946;3.581727;3.574508;3.567288;;;;
2024-09-11;2.208018;2.215351;2.268185;2.280207;2.181675;2.174768;2.232805;2.273096;2.340288;2.419288;2.503346;2.538100;2.549380;2.571631;2.661325;2.689263;2.730074;2.779446;2.828818;2.865876;2.888660;2.988804;3.042828;3.096853;3.142647;3.159583;3.176518;3.190457;3.193722;3.196987;3.200351;3.204073;3.207795;3.224879;3.290336;3.355793;3.421250;3.486707;3.552165;3.602995;3.599116;3.595238;3.591359;3.587481;3.586037;3.590628;3.582969;3.575311;3.567653;;;;
2024-09-10;2.208066;2.215019;2.269063;2.281018;2.186517;2.185446;2.246863;2.284497;2.357175;2.433918;2.510069;2.546069;2.556523;2.574079;2.666668;2.697314;2.745459;2.790503;2.835548;2.868907;2.891321;2.998041;3.054302;3.110563;3.157353;3.170402;3.183451;3.194701;3.199441;3.204180;3.208633;3.212035;3.215436;3.232316;3.298790;3.365263;3.431737;3.498210;3.564683;3.616374;3.611851;3.607329;3.602806;3.598283;3.597617;3.607724;3.601832;3.595941;3.590049;;;;
