Date;Based On;Group;Averaged Spread (bp);Averaged Spread (bp);Averaged Spread (bp);Standard Deviation (bp);Standard Deviation (bp);Standard Deviation (bp);Averaged Maturity;Averaged Maturity;Averaged Maturity
Date;Based On;Group;<= 3 Yrs.;3 - 5 Yrs.;> 5 Yrs.;<= 3 Yrs.;3 - 5 Yrs.;> 5 Yrs.;<= 3 Yrs.;3 - 5 Yrs.;> 5 Yrs.
2025-05-06;Duration;BBB-;349.177026;-;-;37.106595;-;-;1.533917;-;-
2025-05-02;Maturity;AAA;42.697639;69.077997;86.361913;22.626330;38.723656;42.943495;1.357903;3.810806;8.136203
2025-05-02;Maturity;AA+;50.395425;89.448326;83.042395;29.573491;35.215344;11.869502;1.223592;4.184657;7.923287
2025-05-02;Maturity;AA;43.078315;66.716981;104.997382;15.706738;12.700908;19.358464;1.412293;4.045296;8.024109
2025-05-02;Maturity;AA-;60.034161;94.121624;119.879469;22.140477;25.771763;29.772714;1.560855;3.865601;7.513922
2025-05-02;Maturity;A+;89.466849;123.729805;142.898832;29.138074;31.600090;27.419076;1.416474;4.070236;7.813561
2025-05-02;Maturity;A;78.960756;108.029636;138.976039;24.427262;26.211398;20.735179;1.550597;3.851202;7.196329
2025-05-02;Maturity;A-;133.727165;180.908755;186.119360;52.997316;48.213324;39.869265;1.463698;3.812626;7.290382
2025-05-02;Maturity;BBB+;218.788973;277.002603;255.318746;51.922976;68.616730;27.971971;1.573421;3.808008;6.847839
2025-05-02;Maturity;BBB;300.337494;337.025312;-;41.957239;-;-;1.428983;4.772602;-
2025-05-02;Maturity;BBB-;349.158498;-;-;37.115682;-;-;1.544876;-;-
2025-05-02;Duration;AAA;42.511060;73.188725;94.240059;22.107694;38.714355;43.057949;1.458556;4.163698;8.642237
2025-05-02;Duration;AA+;51.463010;81.792110;88.815862;29.221375;31.318049;10.894377;1.324441;4.755381;8.513698
2025-05-02;Duration;AA;43.065282;69.669764;104.821135;15.734778;16.577665;23.183757;1.412293;4.136815;8.652739
2025-05-02;Duration;AA-;62.508882;94.583362;125.900126;25.618021;25.315148;28.943932;1.627437;4.253711;8.005357
2025-05-02;Duration;A+;89.482280;129.140904;143.959963;28.761937;32.342686;27.878161;1.459009;4.270371;8.090182
2025-05-02;Duration;A;80.638931;111.540577;144.642692;25.289156;25.791059;21.349246;1.635142;4.256221;7.635170
2025-05-02;Duration;A-;136.765225;186.125450;186.463381;54.153075;44.172206;42.555733;1.574999;4.248468;7.945873
2025-05-02;Duration;BBB+;220.425949;262.618645;266.789853;53.819877;59.709594;18.764341;1.592745;4.288154;7.794178
2025-05-02;Duration;BBB;300.262245;335.945804;-;42.099686;-;-;1.428983;4.772602;-
2025-05-02;Duration;BBB-;349.215232;-;-;37.171506;-;-;1.544876;-;-
2025-04-30;Maturity;AAA;43.386276;69.746587;86.349394;22.479136;38.074054;42.944932;1.363383;3.816286;8.141683
2025-04-30;Maturity;AA+;51.315777;89.454076;83.010408;29.361918;35.206122;11.879959;1.229071;4.190137;7.928767
2025-04-30;Maturity;AA;43.734475;66.693467;105.089402;16.078673;12.720836;19.409765;1.417773;4.050776;8.029589
2025-04-30;Maturity;AA-;60.521914;94.133365;119.900175;22.149732;25.807779;29.791637;1.566334;3.871080;7.519402
2025-04-30;Maturity;A+;90.245951;121.774430;144.065644;29.066125;29.713859;28.011174;1.421953;4.046746;7.750350
2025-04-30;Maturity;A;79.374497;108.855600;138.958198;24.355557;25.356426;20.724844;1.533069;3.856681;7.201809
2025-04-30;Maturity;A-;134.420321;180.991006;186.128983;53.018001;48.234355;39.838625;1.469178;3.818105;7.295861
2025-04-30;Maturity;BBB+;219.519730;277.117279;255.315901;51.950859;68.685262;27.991050;1.578901;3.813487;6.853319
2025-04-30;Maturity;BBB;301.078268;337.187407;-;41.873076;-;-;1.434462;4.778082;-
2025-04-30;Maturity;BBB-;349.930860;-;-;37.092668;-;-;1.550356;-;-
2025-04-30;Duration;AAA;43.304416;73.240183;94.379093;21.891663;38.809017;43.225966;1.464035;4.169178;8.647716
2025-04-30;Duration;AA+;52.254149;81.925625;88.849483;28.997068;31.392315;10.859648;1.329920;4.760861;8.519178
2025-04-30;Duration;AA;43.691919;69.639151;104.895889;16.105841;16.705667;23.207072;1.417773;4.142294;8.658219
2025-04-30;Duration;AA-;62.954277;94.649167;126.064986;25.593115;25.391632;28.977074;1.632916;4.259190;8.010837
2025-04-30;Duration;A+;90.216367;129.372543;144.038707;28.670492;32.330183;27.901494;1.464488;4.275851;8.095662
2025-04-30;Duration;A;80.833191;112.165332;144.867013;25.216665;24.758188;21.368804;1.605622;4.240369;7.640649
2025-04-30;Duration;A-;137.340770;186.353760;186.733830;54.147003;44.226748;42.565701;1.580479;4.253947;7.951353
2025-04-30;Duration;BBB+;221.080848;262.766078;266.978088;53.785234;59.676427;18.873815;1.598225;4.293634;7.799657
2025-04-30;Duration;BBB;300.835451;336.562842;-;42.045900;-;-;1.434462;4.778082;-
2025-04-30;Duration;BBB-;349.940051;-;-;37.101163;-;-;1.550356;-;-
2025-04-29;Maturity;AAA;42.958676;69.744642;86.181314;22.788407;38.076092;43.033318;1.366123;3.819025;8.144422
2025-04-29;Maturity;AA+;51.599505;89.469833;83.405610;29.306368;35.229100;11.996089;1.231811;4.192876;7.931506
2025-04-29;Maturity;AA;43.781532;66.691729;105.067774;16.204180;12.718893;19.407838;1.420512;4.053515;8.032328
2025-04-29;Maturity;AA-;60.801955;94.435496;119.814852;22.071628;25.413657;29.822326;1.569074;3.873820;7.522141
2025-04-29;Maturity;A+;89.919007;118.871485;136.341608;28.761092;29.468205;23.860605;1.424693;4.049486;7.785652
2025-04-29;Maturity;A;79.505511;108.806459;138.918002;24.395406;25.327168;20.698043;1.535809;3.859421;7.204548
2025-04-29;Maturity;A-;134.625170;181.285930;187.753180;53.008953;48.415741;40.828412;1.471917;3.820845;7.298601
2025-04-29;Maturity;BBB+;219.642121;277.121004;255.284043;51.955560;68.689720;28.003567;1.581640;3.816227;6.856058
2025-04-29;Maturity;BBB;301.300244;337.168772;-;41.843546;-;-;1.437202;4.780821;-
2025-04-29;Maturity;BBB-;350.134378;-;-;37.090965;-;-;1.553095;-;-
2025-04-29;Duration;AAA;42.885800;73.220673;94.217168;22.192883;38.794971;43.404112;1.466775;4.171917;8.650456
2025-04-29;Duration;AA+;52.495366;81.906602;89.412921;28.927903;31.372299;10.851444;1.332660;4.763600;8.521917
2025-04-29;Duration;AA;43.735974;69.658987;104.729253;16.232079;16.686438;23.009389;1.420512;4.145034;8.660958
2025-04-29;Duration;AA-;63.196858;94.892846;126.045873;25.447285;25.054223;29.013951;1.635656;4.261930;8.013576
2025-04-29;Duration;A+;89.890880;124.820860;136.562495;28.365766;31.327318;23.269880;1.467228;4.257212;8.074294
2025-04-29;Duration;A;80.939962;112.128337;144.907207;25.220701;24.709052;21.386497;1.608362;4.243108;7.643389
2025-04-29;Duration;A-;137.480482;187.393527;187.856585;54.101511;44.816154;43.250451;1.583218;4.256687;7.954092
2025-04-29;Duration;BBB+;221.200917;262.795959;267.024149;53.781833;59.705462;18.869629;1.600965;4.296373;7.802397
2025-04-29;Duration;BBB;301.033244;336.351364;-;42.034670;-;-;1.437202;4.780821;-
2025-04-29;Duration;BBB-;350.154957;-;-;37.097753;-;-;1.553095;-;-
2025-04-24;Maturity;AAA;43.744242;70.162243;85.352964;22.074760;37.922390;43.541542;1.359717;3.832724;8.158121
2025-04-24;Maturity;AA+;51.519133;89.486051;83.381080;29.309830;35.263895;12.683678;1.245509;4.206575;7.945205
2025-04-24;Maturity;AA;44.013034;66.428450;104.982938;13.942874;12.749667;19.384553;1.434211;4.067214;8.046027
2025-04-24;Maturity;AA-;60.808638;93.687238;119.607605;21.140384;22.882467;28.803104;1.582772;3.887519;7.535840
2025-04-24;Maturity;A+;90.695913;118.855373;136.143567;29.504466;29.469026;23.869909;1.438392;4.063184;7.799351
2025-04-24;Maturity;A;79.711695;108.566554;137.553885;24.117898;24.998409;21.157872;1.549507;3.873120;7.218247
2025-04-24;Maturity;A-;135.335836;179.735053;186.997945;53.044216;49.438389;40.426406;1.477079;3.821514;7.312300
2025-04-24;Maturity;BBB+;219.458976;277.120524;255.088618;51.974781;68.641222;28.048351;1.595339;3.829926;6.869757
2025-04-24;Maturity;BBB;301.167149;336.991958;-;41.819629;-;-;1.450901;4.794520;-
2025-04-24;Maturity;BBB-;350.000338;-;-;36.999548;-;-;1.566794;-;-
2025-04-24;Duration;AAA;43.619074;73.588243;93.463324;21.538523;38.532774;44.157461;1.460072;4.185616;8.664155
2025-04-24;Duration;AA+;52.418050;81.776304;89.451357;28.982839;31.296430;11.916124;1.346358;4.777299;8.535616
2025-04-24;Duration;AA;43.978847;69.406457;104.874509;13.959981;16.690490;23.171765;1.434211;4.158732;8.674657
2025-04-24;Duration;AA-;62.772133;95.158800;125.840820;23.345683;23.585996;28.095358;1.649354;4.275629;8.027275
2025-04-24;Duration;A+;90.676475;124.653669;136.680333;29.112376;31.339411;23.216551;1.480927;4.270910;8.087993
2025-04-24;Duration;A;81.134217;110.693897;143.905873;25.090087;23.841863;21.776549;1.609990;4.236219;7.657088
2025-04-24;Duration;A-;137.956110;187.010794;187.387845;54.124620;44.547591;42.970939;1.596917;4.270385;7.967791
2025-04-24;Duration;BBB+;219.438425;268.222809;266.973653;51.956481;62.450764;18.658875;1.595339;4.253729;7.816095
2025-04-24;Duration;BBB;300.938255;335.579006;-;41.998088;-;-;1.450901;4.794520;-
2025-04-24;Duration;BBB-;350.064271;-;-;37.048621;-;-;1.566794;-;-
2025-04-23;Maturity;AAA;44.154394;70.167466;85.920939;22.051414;37.905862;43.302673;1.362457;3.835464;8.160861
2025-04-23;Maturity;AA+;52.150529;89.438639;83.385460;29.197585;35.193082;12.751209;1.248249;4.209315;7.947945
2025-04-23;Maturity;AA;44.464332;66.433322;104.995693;14.289356;12.749935;19.362770;1.436951;4.069954;8.048767
2025-04-23;Maturity;AA-;61.153707;93.694275;119.876140;21.174332;22.885965;29.052629;1.585512;3.890258;7.538580
2025-04-23;Maturity;A+;92.189835;121.414893;141.249037;29.683093;29.759505;24.523643;1.407656;4.105904;7.788190
2025-04-23;Maturity;A;80.214090;108.427498;136.534338;23.695210;24.146737;20.278266;1.568357;3.863584;7.311842
2025-04-23;Maturity;A-;135.751178;179.696197;187.117587;53.151880;49.047117;40.393805;1.471263;3.811418;7.315040
2025-04-23;Maturity;BBB+;219.959883;277.159445;255.053204;52.020108;68.670285;28.047446;1.598079;3.832666;6.872497
2025-04-23;Maturity;BBB;297.641773;337.035182;-;44.678377;-;-;1.385068;4.797260;-
2025-04-23;Maturity;BBB-;350.548117;-;-;37.038241;-;-;1.569534;-;-
2025-04-23;Duration;AAA;43.991538;73.664089;94.012335;21.528693;38.601449;43.480095;1.462812;4.188356;8.666895
2025-04-23;Duration;AA+;52.969270;81.848371;89.533299;28.883047;31.397620;11.908363;1.349098;4.780039;8.538356
2025-04-23;Duration;AA;44.415560;69.411949;104.991191;14.299291;16.738579;23.274924;1.436951;4.161472;8.677397
2025-04-23;Duration;AA-;63.116109;95.210837;126.069807;23.394430;23.593532;28.397307;1.652094;4.278368;8.030015
2025-04-23;Duration;A+;92.195761;126.472128;141.915152;29.461214;31.572880;24.277802;1.429581;4.294862;8.178520
2025-04-23;Duration;A;81.708963;110.823258;141.724841;24.623947;23.311116;20.823250;1.638176;4.227239;7.692202
2025-04-23;Duration;A-;138.542197;187.184200;187.195363;54.190902;44.603263;43.041415;1.599657;4.273125;7.970531
2025-04-23;Duration;BBB+;221.539168;262.856092;266.550100;53.884516;59.695271;18.426071;1.617403;4.312812;7.818835
2025-04-23;Duration;BBB;297.278261;336.329811;-;44.840341;-;-;1.385068;4.797260;-
2025-04-23;Duration;BBB-;350.607002;-;-;37.086202;-;-;1.569534;-;-
2025-04-22;Maturity;AAA;44.102991;70.013715;86.244136;22.067121;37.710385;43.306872;1.365196;3.838204;8.163600
2025-04-22;Maturity;AA+;52.165006;89.157654;83.560113;29.204684;34.807290;12.639992;1.250989;4.212054;7.950684
2025-04-22;Maturity;AA;44.409187;66.309219;105.211808;14.241435;12.521256;19.439551;1.439690;4.072694;8.051507
2025-04-22;Maturity;AA-;61.816720;93.930862;120.044094;20.843355;22.496857;29.254063;1.588252;3.892998;7.541320
2025-04-22;Maturity;A+;92.139042;121.140577;141.289284;29.673524;29.592524;24.717580;1.410395;4.108644;7.790930
2025-04-22;Maturity;A;80.003291;109.069006;136.874438;23.654705;23.555496;20.551663;1.559817;3.866324;7.314582
2025-04-22;Maturity;A-;135.852537;179.536487;187.275221;53.316319;49.345400;40.368348;1.474003;3.826994;7.317779
2025-04-22;Maturity;BBB+;219.970548;276.978403;255.203433;52.142798;68.710102;27.791350;1.600818;3.835405;6.875236
2025-04-22;Maturity;BBB;297.582976;335.647764;-;44.678415;-;-;1.387808;4.800000;-
2025-04-22;Maturity;BBB-;350.496163;-;-;37.030176;-;-;1.572273;-;-
2025-04-22;Duration;AAA;43.944858;73.449216;94.274504;21.536136;38.748015;43.175864;1.465551;4.191096;8.669634
2025-04-22;Duration;AA+;52.991141;81.283495;89.561702;28.881342;31.915159;11.856262;1.351838;4.782778;8.541095
2025-04-22;Duration;AA;44.356272;69.256238;105.024403;14.248572;16.538367;23.367155;1.439690;4.164212;8.680137
2025-04-22;Duration;AA-;63.815931;95.007495;126.046778;23.080362;23.373326;28.726641;1.654834;4.281108;8.032754
2025-04-22;Duration;A+;92.138683;126.442405;141.657439;29.449839;31.298408;24.214689;1.432321;4.297602;8.181260
2025-04-22;Duration;A;81.487038;111.370434;141.660595;24.588833;22.688482;21.285177;1.629620;4.229978;7.694942
2025-04-22;Duration;A-;138.430082;187.159809;186.908440;54.398371;44.602933;42.975944;1.595127;4.275865;7.973271
2025-04-22;Duration;BBB+;221.532430;262.856169;266.219302;53.993982;59.843397;18.361074;1.620143;4.315551;7.821575
2025-04-22;Duration;BBB;297.215849;336.591078;-;44.819524;-;-;1.387808;4.800000;-
2025-04-22;Duration;BBB-;350.527832;-;-;37.062335;-;-;1.572273;-;-
2025-04-21;Maturity;AAA;45.100150;70.972755;86.418004;21.794065;36.857748;43.217605;1.367936;3.840943;8.166340
2025-04-21;Maturity;AA+;52.827000;89.184736;83.380973;29.162852;34.814842;12.800427;1.253729;4.214794;7.953424
2025-04-21;Maturity;AA;44.858181;66.492586;105.082118;14.595741;12.228146;19.425468;1.442430;4.075433;8.054246
2025-04-21;Maturity;AA-;62.130978;95.646777;121.189177;21.333488;21.398197;27.922136;1.568472;3.895738;7.544059
2025-04-21;Maturity;A+;92.651253;121.213902;141.326386;29.669570;29.580236;24.546242;1.413135;4.111384;7.793670
2025-04-21;Maturity;A;80.840908;109.510238;137.139526;23.502594;23.039899;19.960596;1.562557;3.869064;7.317322
2025-04-21;Maturity;A-;135.976440;179.497365;187.653237;53.411014;49.367529;40.145288;1.468121;3.797987;7.277597
2025-04-21;Maturity;BBB+;220.375627;277.031968;254.997077;52.211534;68.766133;27.925713;1.603558;3.838145;6.877976
2025-04-21;Maturity;BBB;292.774154;335.630287;-;39.031518;-;-;1.331939;4.802739;-
2025-04-21;Maturity;BBB-;350.927968;-;-;37.108624;-;-;1.575013;-;-
2025-04-21;Duration;AAA;44.976805;73.994947;94.652980;21.245997;38.227591;42.884149;1.468291;4.193835;8.672374
2025-04-21;Duration;AA+;53.569569;81.116442;89.692039;28.810218;32.039966;11.965500;1.354578;4.785518;8.543835
2025-04-21;Duration;AA;44.789979;69.359337;105.077240;14.594342;16.196602;23.400510;1.442430;4.166952;8.682876
2025-04-21;Duration;AA-;64.082872;96.921155;127.158970;23.473414;21.939429;27.807936;1.635068;4.283848;8.035494
2025-04-21;Duration;A+;92.608955;126.563118;141.773573;29.429559;31.171741;24.442962;1.435061;4.300342;8.183999
2025-04-21;Duration;A;82.269851;112.027610;141.833397;24.403826;22.204853;21.001310;1.632360;4.232718;7.697681
2025-04-21;Duration;A-;138.849236;187.193881;187.067772;54.546205;44.679655;43.250604;1.597866;4.278605;7.976010
2025-04-21;Duration;BBB+;221.873048;262.690255;266.454140;53.996898;59.920555;18.214990;1.622882;4.318291;7.824315
2025-04-21;Duration;BBB;292.299041;336.580104;-;39.165804;-;-;1.331939;4.802739;-
2025-04-21;Duration;BBB-;350.900457;-;-;37.092484;-;-;1.575013;-;-
2025-04-18;Maturity;AAA;45.197997;70.987501;86.447239;21.775591;36.846701;43.215763;1.376155;3.849162;8.174559
2025-04-18;Maturity;AA+;52.913401;89.181132;83.436314;29.142261;34.812940;12.715957;1.261948;4.223013;7.961643
2025-04-18;Maturity;AA;45.071971;66.562222;105.137999;14.720006;12.244985;19.431569;1.450649;4.083652;8.062465
2025-04-18;Maturity;AA-;62.240577;95.050283;121.227517;21.361639;21.421838;27.883481;1.555002;3.879748;7.552278
2025-04-18;Maturity;A+;92.757900;121.234434;141.478407;29.467112;29.578803;24.381927;1.403295;4.119603;7.801889
2025-04-18;Maturity;A;81.192904;109.615950;137.212047;23.235360;22.958093;19.903890;1.570776;3.877283;7.325541
2025-04-18;Maturity;A-;136.057983;179.412090;187.674884;53.494051;49.251832;40.143516;1.476340;3.806206;7.285816
2025-04-18;Maturity;BBB+;220.395798;275.985983;255.075683;52.216886;67.338370;27.868907;1.611777;3.846364;6.886195
2025-04-18;Maturity;BBB;292.846904;335.636326;-;39.035146;-;-;1.340158;4.810958;-
2025-04-18;Maturity;BBB-;350.937946;-;-;37.112715;-;-;1.583232;-;-
2025-04-18;Duration;AAA;45.084447;74.030512;94.703920;21.216082;38.179109;42.881328;1.476510;4.202054;8.680593
2025-04-18;Duration;AA+;53.673018;81.173298;89.983038;28.776027;31.993446;12.040612;1.362797;4.793737;8.552054
2025-04-18;Duration;AA;45.003018;69.541373;105.311274;14.714400;16.435555;23.661029;1.450649;4.175171;8.691095
2025-04-18;Duration;AA-;64.352489;96.033433;126.785098;23.411170;20.918725;28.146827;1.643287;4.229402;7.938735
2025-04-18;Duration;A+;92.713491;126.716267;141.835951;29.224073;31.137076;24.299204;1.425168;4.308561;8.192219
2025-04-18;Duration;A;82.613699;112.183169;141.972940;24.142345;22.127500;21.135382;1.640579;4.240937;7.705900
2025-04-18;Duration;A-;138.943454;187.174033;187.018633;54.628056;44.601942;43.200709;1.606085;4.286824;7.984229
2025-04-18;Duration;BBB+;221.718907;262.921224;266.664820;53.583714;59.893230;18.495960;1.631102;4.326510;7.832534
2025-04-18;Duration;BBB;292.384760;336.593146;-;39.158600;-;-;1.340158;4.810958;-
2025-04-18;Duration;BBB-;350.894074;-;-;37.077857;-;-;1.583232;-;-
2025-04-17;Maturity;AAA;45.242768;71.000250;86.212781;21.754038;36.831722;43.271123;1.378895;3.851902;8.177299
2025-04-17;Maturity;AA+;53.133262;89.176462;83.187655;29.057028;34.822672;12.733216;1.264688;4.225753;7.964383
2025-04-17;Maturity;AA;45.147354;66.525483;105.094408;14.818571;12.364089;19.451441;1.453389;4.086392;8.065205
2025-04-17;Maturity;AA-;63.247994;95.236005;121.448946;20.734378;21.389819;27.605658;1.557741;3.882487;7.555018
2025-04-17;Maturity;A+;92.879549;121.262759;141.434157;29.891982;29.556673;24.308650;1.406034;4.122342;7.804629
2025-04-17;Maturity;A;80.364093;109.012136;137.105029;23.211200;24.006946;19.825163;1.573515;3.880022;7.328281
2025-04-17;Maturity;A-;136.069876;179.393247;187.543259;53.486859;49.249327;40.166367;1.479080;3.808946;7.288556
2025-04-17;Maturity;BBB+;219.473623;273.763121;254.982681;52.195189;64.565338;27.885942;1.614517;3.849104;6.888935
2025-04-17;Maturity;BBB;292.879636;335.655629;-;38.992302;-;-;1.342898;4.813698;-
2025-04-17;Maturity;BBB-;350.876667;-;-;37.142090;-;-;1.585972;-;-
2025-04-17;Duration;AAA;45.127132;74.047920;94.387344;21.197774;38.143143;42.971027;1.479250;4.204794;8.683333
2025-04-17;Duration;AA+;53.883825;81.135997;89.411544;28.675454;31.987603;11.830106;1.365537;4.796477;8.554794
2025-04-17;Duration;AA;45.093661;69.526147;105.046472;14.814278;16.477770;23.305960;1.453389;4.177910;8.693835
2025-04-17;Duration;AA-;65.302821;96.391736;126.891065;22.767715;20.873634;27.784863;1.646027;4.232141;7.941474
2025-04-17;Duration;A+;92.848673;126.766355;141.723527;29.649916;31.065305;24.122602;1.427908;4.311301;8.194958
2025-04-17;Duration;A;81.830879;111.484649;142.195816;24.159189;23.150454;20.802520;1.643319;4.243677;7.708640
2025-04-17;Duration;A-;138.955084;187.164628;187.209076;54.607759;44.597376;43.098895;1.608825;4.289563;7.986969
2025-04-17;Duration;BBB+;220.673628;262.072283;266.694643;53.211451;58.430991;18.428037;1.633841;4.329250;7.835273
2025-04-17;Duration;BBB;292.458721;336.552004;-;39.133737;-;-;1.342898;4.813698;-
2025-04-17;Duration;BBB-;350.871074;-;-;37.129075;-;-;1.585972;-;-
2025-04-16;Maturity;AAA;45.371443;70.996670;86.153397;21.529922;36.839620;43.250222;1.381635;3.854642;8.180039
2025-04-16;Maturity;AA+;53.078289;88.968762;83.095284;29.040803;35.108072;12.806119;1.267427;4.228493;7.967123
2025-04-16;Maturity;AA;44.993750;66.393128;105.060720;14.656561;12.456711;19.499381;1.456129;4.089132;8.067945
2025-04-16;Maturity;AA-;63.148561;95.227661;121.628422;20.601454;21.379231;27.738253;1.560481;3.885227;7.557758
2025-04-16;Maturity;A+;92.780639;121.248792;141.363284;29.599759;29.544494;24.279674;1.408774;4.125082;7.807368
