Date;AAA;AA;A;BBB;BB;B;CCC
1999-12-06;0.68;0.77;1.04;1.6;2.91;4.79;13.25
1999-12-03;0.68;0.78;1.05;1.61;2.91;4.79;13.26
1999-12-02;0.68;0.78;1.05;1.61;2.89;4.75;13.27
1999-12-01;0.67;0.78;1.05;1.61;2.88;4.72;13.22
1999-11-30;0.67;0.78;1.05;1.61;2.91;4.78;13.22
1999-11-29;0.68;0.79;1.06;1.6;2.88;4.72;13.32
1999-11-26;0.69;0.8;1.08;1.62;2.93;4.81;13.38
1999-11-25;0.69;0.81;1.08;1.63;2.95;4.84;13.41
1999-11-24;0.69;0.81;1.08;1.63;2.95;4.84;13.4
1999-11-23;0.7;0.81;1.09;1.64;2.96;4.85;13.42
1999-11-22;0.7;0.81;1.09;1.64;2.96;4.87;13.46
1999-11-19;0.71;0.81;1.09;1.64;2.99;4.9;13.48
1999-11-18;0.71;0.82;1.1;1.65;3.0;4.92;13.51
1999-11-17;0.7;0.81;1.09;1.64;3.01;4.97;13.56
1999-11-16;0.68;0.8;1.08;1.63;3.03;5.01;13.59
1999-11-15;0.69;0.82;1.09;1.64;3.07;5.05;13.66
1999-11-12;0.7;0.81;1.08;1.65;3.08;5.06;13.7
1999-11-11;0.71;0.82;1.1;1.66;3.04;5.01;13.68
1999-11-10;0.7;0.8;1.08;1.64;3.01;4.99;13.68
1999-11-09;0.7;0.8;1.08;1.65;3.01;5.02;13.62
1999-11-08;0.7;0.8;1.08;1.65;3.01;5.04;13.69
1999-11-05;0.71;0.82;1.1;1.66;3.04;5.03;13.74
1999-11-04;0.7;0.81;1.1;1.66;3.04;5.01;13.73
1999-11-03;0.7;0.81;1.1;1.66;3.04;5.0;13.73
1999-11-02;0.7;0.81;1.09;1.66;3.05;5.01;13.75
1999-11-01;0.7;0.81;1.09;1.66;3.02;4.99;13.71
1999-10-31;0.66;0.76;1.05;1.62;2.99;5.0;13.8
1999-10-29;0.66;0.75;1.04;1.62;2.94;5.39;12.47
1999-10-28;0.66;0.77;1.07;1.63;2.89;5.28;12.3
1999-10-27;0.64;0.75;1.05;1.6;2.83;5.18;12.07
1999-10-26;0.67;0.78;1.08;1.62;2.81;5.1;12.0
1999-10-25;0.62;0.73;1.03;1.57;2.77;5.06;11.99
1999-10-22;0.68;0.79;1.07;1.61;2.81;5.09;12.03
1999-10-21;0.71;0.82;1.11;1.65;2.84;5.15;12.08
1999-10-20;0.66;0.77;1.05;1.59;2.76;5.09;12.06
1999-10-19;0.73;0.84;1.12;1.66;2.84;5.17;12.15
1999-10-18;0.69;0.8;1.08;1.62;2.83;5.17;12.12
1999-10-15;0.63;0.75;1.03;1.56;2.78;5.13;12.05
1999-10-14;0.67;0.8;1.08;1.61;2.79;5.1;12.02
1999-10-13;0.71;0.83;1.12;1.64;2.82;5.18;12.09
1999-10-12;0.67;0.8;1.08;1.59;2.78;5.17;12.12
1999-10-11;0.68;0.81;1.1;1.61;2.79;5.21;12.05
1999-10-08;0.7;0.83;1.11;1.63;2.8;5.23;12.03
1999-10-07;0.69;0.82;1.11;1.63;2.8;5.22;11.99
1999-10-06;0.71;0.84;1.12;1.64;2.82;5.27;12.05
1999-10-05;0.77;0.9;1.18;1.71;2.9;5.38;12.17
1999-10-04;0.67;0.8;1.08;1.6;2.79;5.33;12.09
1999-10-01;0.69;0.82;1.11;1.63;2.81;5.34;12.01
1999-09-30;0.69;0.81;1.09;1.63;2.84;5.33;12.06
1999-09-29;0.72;0.85;1.14;1.66;2.87;5.23;12.79
1999-09-28;0.72;0.86;1.14;1.67;2.92;5.32;12.79
1999-09-27;0.72;0.87;1.14;1.68;2.98;5.37;12.81
1999-09-24;0.73;0.88;1.14;1.67;2.99;5.42;12.84
1999-09-23;0.72;0.87;1.14;1.65;2.91;5.3;12.64
1999-09-22;0.72;0.87;1.14;1.66;2.88;5.23;12.54
1999-09-21;0.72;0.87;1.14;1.66;2.86;5.2;12.53
1999-09-20;0.72;0.87;1.14;1.65;2.87;5.17;12.52
1999-09-17;0.72;0.87;1.14;1.65;2.89;5.19;12.52
1999-09-16;0.73;0.87;1.14;1.65;2.88;5.16;12.48
1999-09-15;0.72;0.87;1.14;1.65;2.85;5.12;12.4
1999-09-14;0.73;0.88;1.15;1.66;2.84;5.07;12.34
1999-09-13;0.73;0.88;1.15;1.66;2.85;5.11;12.31
1999-09-10;0.77;0.9;1.16;1.67;2.87;5.12;12.3
1999-09-09;0.77;0.9;1.16;1.67;2.83;5.04;12.15
1999-09-08;0.77;0.9;1.17;1.67;2.83;5.07;12.14
1999-09-07;0.78;0.91;1.17;1.68;2.81;5.05;12.12
1999-09-06;0.77;0.9;1.17;1.67;2.84;5.12;12.13
1999-09-03;0.77;0.9;1.17;1.67;2.85;5.12;12.13
1999-09-02;0.78;0.91;1.18;1.68;2.79;5.0;12.02
1999-09-01;0.78;0.91;1.18;1.67;2.79;5.01;12.04
1999-08-31;0.78;0.91;1.18;1.67;2.79;5.0;11.97
1999-08-30;0.75;0.88;1.12;1.64;2.76;5.01;11.73
1999-08-27;0.76;0.88;1.12;1.65;2.79;5.08;11.8
1999-08-26;0.75;0.88;1.12;1.66;2.83;5.17;11.88
1999-08-25;0.75;0.88;1.11;1.66;2.85;5.21;11.89
1999-08-24;0.74;0.86;1.1;1.64;2.79;5.09;11.83
1999-08-23;0.75;0.87;1.11;1.64;2.75;5.04;11.76
1999-08-20;0.75;0.87;1.11;1.65;2.77;5.04;11.64
1999-08-19;0.75;0.87;1.12;1.64;2.76;5.02;11.57
1999-08-18;0.75;0.88;1.12;1.64;2.76;5.02;11.54
1999-08-17;0.75;0.87;1.11;1.63;2.71;4.99;11.52
1999-08-16;0.75;0.87;1.11;1.63;2.67;4.9;11.4
1999-08-13;0.78;0.89;1.12;1.63;2.68;4.92;11.46
1999-08-12;0.77;0.88;1.11;1.62;2.63;4.82;11.32
1999-08-11;0.77;0.88;1.11;1.62;2.65;4.86;11.3
1999-08-10;0.77;0.88;1.12;1.63;2.64;4.81;11.27
1999-08-09;0.76;0.88;1.11;1.62;2.61;4.75;11.27
1999-08-06;0.74;0.84;1.09;1.61;2.67;4.87;11.33
1999-08-05;0.75;0.86;1.1;1.63;2.73;4.99;11.45
1999-08-04;0.74;0.84;1.09;1.61;2.68;4.89;11.31
1999-08-03;0.73;0.84;1.08;1.61;2.65;4.8;11.2
1999-08-02;0.74;0.84;1.08;1.61;2.63;4.77;11.19
1999-07-31;0.74;0.84;1.08;1.61;2.62;4.76;11.23
1999-07-30;0.74;0.83;1.07;1.61;2.81;4.71;12.12
1999-07-29;0.7;0.8;1.02;1.55;2.83;4.72;12.11
1999-07-28;0.7;0.8;1.02;1.55;2.85;4.78;12.17
1999-07-27;0.7;0.8;1.03;1.56;2.84;4.77;12.14
1999-07-26;0.7;0.8;1.02;1.54;2.8;4.66;12.05
1999-07-23;0.65;0.75;1.0;1.52;2.81;4.66;12.01
1999-07-22;0.66;0.76;0.99;1.52;2.82;4.66;12.03
1999-07-21;0.66;0.76;0.99;1.52;2.86;4.72;12.08
1999-07-20;0.66;0.75;0.99;1.52;2.86;4.72;12.14
1999-07-19;0.66;0.76;0.99;1.53;2.85;4.7;12.14
1999-07-16;0.63;0.75;0.99;1.53;2.85;4.68;11.94
1999-07-15;0.63;0.76;0.99;1.53;2.83;4.67;11.91
1999-07-14;0.63;0.76;0.99;1.53;2.84;4.69;12.18
1999-07-13;0.63;0.76;0.99;1.53;2.86;4.74;12.26
1999-07-12;0.64;0.76;1.0;1.53;2.86;4.75;12.31
1999-07-09;0.63;0.76;1.0;1.53;2.81;4.64;12.19
1999-07-08;0.63;0.77;1.0;1.54;2.82;4.65;12.23
1999-07-07;0.63;0.76;1.0;1.54;2.77;4.59;12.19
1999-07-06;0.63;0.76;0.99;1.53;2.77;4.62;12.15
1999-07-05;0.63;0.75;0.99;1.53;2.8;4.68;12.22
1999-07-02;0.63;0.75;0.99;1.53;2.78;4.68;12.21
1999-07-01;0.63;0.76;1.0;1.54;2.78;4.67;12.21
1999-06-30;0.64;0.77;1.02;1.56;2.84;4.76;12.37
1999-06-29;0.61;0.73;0.96;1.48;2.64;4.51;12.57
1999-06-28;0.61;0.73;0.96;1.48;2.63;4.47;12.55
1999-06-25;0.6;0.73;0.96;1.48;2.59;4.4;12.37
1999-06-24;0.61;0.74;0.97;1.49;2.58;4.39;12.34
1999-06-23;0.61;0.74;0.97;1.49;2.59;4.42;12.43
1999-06-22;0.61;0.74;0.97;1.48;2.62;4.48;12.48
1999-06-21;0.61;0.74;0.97;1.49;2.64;4.5;12.54
1999-06-18;0.63;0.75;0.97;1.49;2.67;4.56;12.6
1999-06-17;0.64;0.74;0.97;1.49;2.7;4.62;12.63
1999-06-16;0.63;0.74;0.97;1.49;2.63;4.47;12.5
1999-06-15;0.63;0.74;0.97;1.49;2.62;4.43;12.45
1999-06-14;0.63;0.74;0.96;1.48;2.62;4.43;12.6
1999-06-11;0.62;0.74;0.96;1.48;2.61;4.37;12.49
1999-06-10;0.62;0.74;0.96;1.48;2.64;4.45;12.5
1999-06-09;0.61;0.73;0.96;1.48;2.64;4.44;12.42
1999-06-08;0.62;0.74;0.97;1.49;2.67;4.49;12.47
1999-06-07;0.62;0.74;0.97;1.49;2.67;4.54;12.5
1999-06-04;0.61;0.73;0.95;1.49;2.68;4.5;12.53
1999-06-03;0.61;0.73;0.95;1.48;2.67;4.49;12.53
1999-06-02;0.6;0.72;0.94;1.47;2.65;4.44;12.46
1999-06-01;0.61;0.74;0.95;1.48;2.64;4.45;12.46
1999-05-31;0.61;0.73;0.95;1.48;2.71;4.56;12.64
1999-05-28;0.6;0.73;0.95;1.47;2.69;4.52;13.14
1999-05-27;0.56;0.71;0.92;1.45;2.67;4.51;13.19
1999-05-26;0.56;0.71;0.92;1.45;2.71;4.57;13.22
1999-05-25;0.57;0.71;0.92;1.46;2.73;4.61;13.28
1999-05-24;0.57;0.67;0.89;1.44;2.72;4.63;13.25
1999-05-21;0.59;0.69;0.9;1.45;2.7;4.56;13.2
1999-05-20;0.6;0.7;0.91;1.45;2.66;4.51;13.21
1999-05-19;0.59;0.67;0.89;1.43;2.63;4.49;13.09
1999-05-18;0.51;0.6;0.82;1.37;2.57;4.36;13.04
1999-05-17;0.57;0.66;0.88;1.41;2.6;4.41;13.08
1999-05-14;0.57;0.67;0.89;1.42;2.62;4.43;13.13
1999-05-13;0.58;0.67;0.89;1.42;2.68;4.58;13.16
1999-05-12;0.57;0.67;0.89;1.41;2.63;4.48;13.04
1999-05-11;0.57;0.66;0.89;1.41;2.6;4.43;13.06
1999-05-10;0.57;0.66;0.89;1.41;2.62;4.48;12.9
1999-05-07;0.58;0.69;0.9;1.42;2.6;4.42;12.83
1999-05-06;0.58;0.68;0.9;1.42;2.6;4.4;12.84
1999-05-05;0.58;0.69;0.91;1.44;2.65;4.52;13.03
1999-05-04;0.58;0.69;0.9;1.44;2.63;4.43;12.98
1999-05-03;0.56;0.7;0.91;1.44;2.66;4.48;13.08
1999-04-30;0.56;0.71;0.91;1.5;2.69;4.55;13.26
1999-04-29;0.58;0.68;0.9;1.47;2.73;4.74;14.27
1999-04-28;0.57;0.68;0.89;1.46;2.7;4.67;14.12
1999-04-27;0.57;0.68;0.89;1.46;2.71;4.7;14.27
1999-04-26;0.57;0.68;0.89;1.46;2.72;4.7;14.24
1999-04-23;0.57;0.67;0.89;1.45;2.72;4.67;14.14
1999-04-22;0.56;0.66;0.88;1.45;2.71;4.66;14.23
1999-04-21;0.57;0.67;0.89;1.45;2.75;4.76;14.31
1999-04-20;0.57;0.67;0.88;1.45;2.75;4.77;14.46
1999-04-19;0.57;0.66;0.87;1.45;2.73;4.73;14.46
1999-04-16;0.57;0.67;0.88;1.46;2.73;4.67;14.43
1999-04-15;0.57;0.67;0.88;1.47;2.76;4.72;14.53
1999-04-14;0.57;0.67;0.88;1.47;2.78;4.77;14.72
1999-04-13;0.58;0.69;0.9;1.47;2.79;4.81;14.84
1999-04-12;0.58;0.68;0.89;1.47;2.81;4.86;15.03
1999-04-09;0.58;0.69;0.89;1.48;2.84;4.88;15.09
1999-04-08;0.58;0.68;0.89;1.48;2.85;4.9;15.1
1999-04-07;0.57;0.68;0.89;1.47;2.82;4.83;15.11
1999-04-06;0.57;0.68;0.88;1.47;2.83;4.91;15.19
1999-04-05;0.57;0.67;0.88;1.47;2.82;4.89;15.28
1999-04-02;0.57;0.67;0.87;1.46;2.8;4.9;15.27
1999-04-01;0.56;0.67;0.88;1.46;2.77;4.82;15.18
1999-03-31;0.59;0.7;0.91;1.5;2.82;4.9;15.43
1999-03-30;0.56;0.64;0.88;1.45;2.77;5.2;13.58
1999-03-29;0.55;0.65;0.89;1.45;2.75;5.13;13.59
1999-03-26;0.55;0.65;0.88;1.46;2.78;5.18;13.7
1999-03-25;0.55;0.64;0.88;1.45;2.77;5.16;13.63
1999-03-24;0.56;0.65;0.89;1.46;2.8;5.23;13.73
1999-03-23;0.57;0.67;0.91;1.48;2.8;5.25;13.72
1999-03-22;0.55;0.64;0.88;1.46;2.78;5.18;13.66
1999-03-19;0.55;0.65;0.88;1.46;2.79;5.21;13.71
1999-03-18;0.57;0.66;0.89;1.47;2.85;5.3;13.86
1999-03-17;0.56;0.66;0.89;1.48;2.84;5.29;13.85
1999-03-16;0.57;0.66;0.89;1.48;2.87;5.33;13.77
1999-03-15;0.56;0.66;0.9;1.5;2.87;5.3;13.73
1999-03-12;0.55;0.66;0.91;1.52;2.88;5.3;13.71
1999-03-11;0.54;0.65;0.9;1.51;2.86;5.28;13.65
1999-03-10;0.55;0.66;0.91;1.52;2.87;5.31;13.72
1999-03-09;0.56;0.66;0.91;1.53;2.89;5.37;13.78
1999-03-08;0.55;0.66;0.91;1.53;2.88;5.32;13.75
1999-03-05;0.56;0.67;0.92;1.54;2.86;5.3;13.7
1999-03-04;0.56;0.66;0.91;1.57;2.8;5.2;13.63
1999-03-03;0.55;0.65;0.91;1.53;2.8;5.21;13.59
1999-03-02;0.58;0.68;0.94;1.56;2.84;5.24;13.6
1999-03-01;0.56;0.67;0.93;1.54;2.78;5.14;13.5
1999-02-28;0.58;0.69;0.94;1.56;2.82;5.21;13.56
1999-02-26;0.59;0.68;0.94;1.52;2.78;5.32;13.32
1999-02-25;0.57;0.68;0.94;1.53;2.71;5.25;13.31
1999-02-24;0.59;0.7;0.97;1.56;2.78;5.32;13.33
1999-02-23;0.58;0.69;0.95;1.55;2.81;5.39;13.34
1999-02-22;0.6;0.71;0.97;1.57;2.85;5.46;13.26
1999-02-19;0.59;0.7;0.96;1.56;2.8;5.36;13.14
1999-02-18;0.61;0.68;0.94;1.55;2.82;5.36;13.12
1999-02-17;0.62;0.71;0.98;1.58;2.87;5.42;13.14
1999-02-16;0.62;0.72;0.98;1.58;2.86;5.36;13.09
1999-02-15;0.61;0.72;0.98;1.59;2.84;5.31;13.08
1999-02-12;0.61;0.72;0.99;1.6;2.86;5.33;13.18
1999-02-11;0.6;0.7;0.97;1.59;2.91;5.46;13.2
1999-02-10;0.6;0.7;0.97;1.59;2.94;5.47;13.23
1999-02-09;0.65;0.75;1.02;1.64;3.0;5.53;13.23
1999-02-08;0.62;0.72;0.99;1.61;2.96;5.48;13.21
1999-02-05;0.62;0.72;0.99;1.61;2.95;5.49;13.21
1999-02-04;0.65;0.76;1.03;1.64;3.0;5.54;13.27
1999-02-03;0.64;0.74;1.01;1.63;3.03;5.58;13.32
1999-02-02;0.63;0.73;1.0;1.63;3.07;5.62;13.33
1999-02-01;0.65;0.75;1.01;1.64;3.11;5.67;13.4
1999-01-31;0.64;0.74;1.0;1.63;3.14;5.76;13.53
1999-01-29;0.64;0.73;1.0;1.62;3.2;5.74;12.67
1999-01-28;0.65;0.75;1.02;1.67;3.21;5.73;12.67
1999-01-27;0.66;0.76;1.03;1.68;3.21;5.74;12.68
1999-01-26;0.64;0.75;1.01;1.68;3.22;5.74;12.66
1999-01-25;0.63;0.74;1.01;1.67;3.2;5.77;12.7
1999-01-22;0.64;0.75;1.01;1.68;3.21;5.84;12.69
1999-01-21;0.64;0.75;1.02;1.69;3.18;5.77;12.65
1999-01-20;0.63;0.74;1.01;1.67;3.17;5.7;12.59
1999-01-19;0.62;0.73;1.0;1.67;3.22;5.76;12.75
1999-01-18;0.62;0.73;1.0;1.71;3.27;5.85;12.83
1999-01-15;0.63;0.73;1.0;1.68;3.27;5.84;12.82
1999-01-14;0.62;0.72;0.99;1.68;3.28;5.91;12.93
1999-01-13;0.63;0.73;1.0;1.69;3.23;5.82;12.88
1999-01-12;0.61;0.71;0.99;1.68;3.13;5.66;12.67
1999-01-11;0.58;0.69;0.97;1.66;3.06;5.55;12.58
1999-01-08;0.59;0.71;0.99;1.68;3.09;5.59;12.61
1999-01-07;0.63;0.75;1.02;1.73;3.15;5.74;12.87
1999-01-06;0.64;0.76;1.04;1.73;3.17;5.79;12.92
1999-01-05;0.64;0.76;1.04;1.73;3.17;5.79;12.97
1999-01-04;0.63;0.75;1.03;1.72;3.19;5.86;13.16
1999-01-01;nan;nan;nan;nan;nan;nan;nan
1998-12-31;0.62;0.74;1.02;1.71;3.2;5.89;13.28
1998-12-30;0.62;2.2;1.08;1.76;3.08;5.77;13.66
1998-12-29;0.63;1.27;1.06;1.84;3.07;5.74;13.6
1998-12-28;0.61;1.09;1.05;1.82;3.05;5.67;13.6
1998-12-25;nan;nan;nan;nan;nan;nan;nan
1998-12-24;0.61;0.91;1.05;1.79;3.01;5.61;13.58
1998-12-23;0.61;0.88;1.04;1.78;3.03;5.65;13.72
1998-12-22;0.62;0.86;1.05;1.77;3.09;5.79;13.82
1998-12-21;0.62;0.84;1.05;1.76;3.11;5.84;13.95
1998-12-18;0.63;0.83;1.05;1.76;3.14;5.92;14.03
1998-12-17;0.64;0.83;1.06;1.77;3.16;5.93;14.03
1998-12-16;0.64;0.86;1.07;1.78;3.16;5.93;14.02
1998-12-15;0.65;0.85;1.06;1.78;3.13;5.86;13.85
1998-12-14;0.66;0.85;1.07;1.78;3.16;5.93;14.03
1998-12-11;0.64;0.83;1.05;1.73;3.13;5.82;13.78
1998-12-10;0.62;0.8;1.04;1.73;3.16;5.88;13.83
1998-12-09;0.61;0.79;1.04;1.72;3.15;5.8;13.69
1998-12-08;0.62;0.8;1.05;1.73;3.15;5.76;13.76
1998-12-07;0.61;0.79;1.04;1.72;3.11;5.64;13.62
1998-12-04;0.64;0.81;1.07;1.75;3.17;5.74;13.67
1998-12-03;0.63;0.8;1.06;1.74;3.15;5.79;13.7
1998-12-02;0.63;0.8;1.06;1.75;3.17;5.76;13.71
1998-12-01;0.63;0.79;1.06;1.75;3.16;5.66;13.53
1998-11-30;0.63;0.77;1.07;1.75;3.14;5.61;13.42
1998-11-27;0.73;0.87;1.19;1.82;3.05;5.83;11.45
1998-11-26;0.73;0.87;1.2;1.83;3.04;5.82;11.45
1998-11-25;0.73;0.88;1.2;1.83;3.04;5.82;11.45
1998-11-24;0.74;0.89;1.23;1.84;3.05;5.86;11.49
1998-11-23;0.76;0.92;1.25;1.89;3.09;5.94;11.52
1998-11-20;0.77;0.93;1.26;1.89;3.11;5.99;11.56
1998-11-19;0.76;0.94;1.27;1.9;3.12;6.01;11.65
1998-11-18;0.76;0.94;1.27;1.9;3.15;6.09;11.79
1998-11-17;0.73;0.92;1.26;1.9;3.13;6.08;11.88
1998-11-16;0.76;0.94;1.28;1.91;3.17;6.2;12.1
1998-11-13;0.76;0.96;1.29;1.92;3.24;6.33;12.29
1998-11-12;0.76;0.95;1.28;1.91;3.27;6.45;12.46
1998-11-11;0.76;0.95;1.28;1.92;3.28;6.49;12.6
1998-11-10;0.75;0.96;1.28;1.92;3.3;6.52;12.66
1998-11-09;0.77;0.96;1.3;1.92;3.32;6.58;12.89
1998-11-06;0.76;0.98;1.3;1.93;3.33;6.59;12.93
1998-11-05;0.74;0.99;1.3;1.94;3.4;6.77;13.21
1998-11-04;0.8;1.02;1.35;1.95;3.42;6.8;13.23
1998-11-03;0.81;1.02;1.35;1.96;3.49;7.03;13.47
1998-11-02;0.76;0.99;1.34;1.96;3.52;7.1;13.55
1998-10-31;0.8;1.02;1.35;1.97;3.61;7.37;13.88
1998-10-30;0.77;1.01;1.34;1.96;3.57;7.34;13.28
1998-10-29;0.79;1.02;1.31;1.89;3.66;7.53;13.42
1998-10-28;0.8;0.99;1.28;1.87;3.64;7.52;13.45
1998-10-27;0.79;0.98;1.27;1.85;3.62;7.45;13.28
1998-10-26;0.79;1.0;1.29;1.86;3.58;7.4;13.19
1998-10-23;0.74;0.95;1.26;1.82;3.56;7.39;13.18
1998-10-22;0.77;0.97;1.3;1.85;3.64;7.55;13.35
1998-10-21;0.78;0.97;1.31;1.85;3.73;7.66;13.45
1998-10-20;0.78;0.98;1.32;1.85;3.75;7.74;13.69
1998-10-19;0.78;0.98;1.31;1.85;3.84;7.89;13.8
1998-10-16;0.77;0.96;1.3;1.84;3.83;7.9;13.91
1998-10-15;0.79;0.99;1.31;1.84;3.74;7.76;13.8
1998-10-14;0.79;0.96;1.3;1.83;3.62;7.71;13.79
1998-10-13;0.76;0.95;1.29;1.82;3.49;7.43;13.43
1998-10-12;0.76;0.94;1.28;1.81;3.45;7.37;13.37
1998-10-09;0.72;0.91;1.28;1.8;3.46;7.37;13.34
1998-10-08;0.7;0.89;1.25;1.79;3.49;7.47;13.4
1998-10-07;0.75;0.93;1.24;1.8;3.42;7.23;12.96
1998-10-06;0.75;0.93;1.24;1.81;3.51;7.26;12.92
1998-10-05;0.78;0.95;1.25;1.81;3.54;7.3;12.89
1998-10-02;0.76;0.92;1.24;1.8;3.46;7.04;12.56
1998-10-01;0.75;0.89;1.21;1.79;3.44;6.96;12.48
1998-09-30;0.8;0.91;1.2;1.78;3.34;6.83;12.33
1998-09-29;0.87;0.92;1.18;1.72;3.36;6.59;12.17
1998-09-28;0.84;0.89;1.15;1.68;3.34;6.57;12.16
1998-09-25;0.85;0.89;1.15;1.69;3.36;6.59;12.13
1998-09-24;0.84;0.9;1.14;1.68;3.35;6.54;12.05
1998-09-23;0.83;0.89;1.14;1.68;3.34;6.52;12.09
1998-09-22;0.81;0.87;1.13;1.68;3.33;6.54;12.09
1998-09-21;0.81;0.86;1.11;1.67;3.34;6.65;12.08
1998-09-18;0.83;0.87;1.12;1.68;3.36;6.67;12.06
1998-09-17;0.8;0.86;1.12;1.68;3.32;6.55;11.77
1998-09-16;0.82;0.88;1.13;1.68;3.36;6.47;11.64
1998-09-15;0.79;0.86;1.12;1.67;3.36;6.45;11.66
1998-09-14;0.8;0.86;1.13;1.68;3.38;6.46;11.5
1998-09-11;0.75;0.88;1.13;1.69;3.36;6.52;11.62
1998-09-10;0.78;0.88;1.14;1.69;3.34;6.53;11.39
1998-09-09;0.75;0.86;1.13;1.68;3.24;6.16;11.05
1998-09-08;0.73;0.85;1.11;1.67;3.11;6.05;10.78
1998-09-07;0.75;0.86;1.13;1.69;3.14;6.11;10.91
1998-09-04;0.76;0.87;1.14;1.7;3.16;6.1;10.9
1998-09-03;0.76;0.87;1.13;1.69;3.14;6.08;10.86
1998-09-02;0.75;0.86;1.13;1.7;3.1;5.99;10.74
1998-09-01;0.74;0.86;1.14;1.69;3.04;6.02;10.83
1998-08-31;0.74;0.9;1.15;1.71;3.02;5.93;10.78
1998-08-28;0.64;0.69;0.9;1.36;2.91;5.52;10.36
1998-08-27;0.56;0.59;0.8;1.23;2.77;5.33;10.13
1998-08-26;0.55;0.61;0.79;1.21;2.58;4.88;9.56
1998-08-25;0.52;0.59;0.78;1.21;2.52;4.72;9.29
1998-08-24;0.52;0.59;0.77;1.19;2.48;4.64;9.18
1998-08-21;0.53;0.58;0.76;1.18;2.44;4.55;8.96
1998-08-20;0.52;0.57;0.76;1.17;2.33;4.31;8.64
1998-08-19;0.52;0.57;0.76;1.16;2.32;4.25;8.55
1998-08-18;0.51;0.56;0.75;1.15;2.32;4.22;8.53
1998-08-17;0.51;0.55;0.74;1.15;2.28;4.24;8.53
1998-08-14;0.52;0.55;0.75;1.14;2.26;4.16;8.49
1998-08-13;0.5;0.54;0.74;1.14;2.25;4.11;8.51
1998-08-12;0.51;0.55;0.75;1.14;2.26;4.11;8.45
1998-08-11;0.5;0.54;0.74;1.13;2.25;4.11;8.36
1998-08-10;0.5;0.54;0.73;1.13;2.12;3.93;8.07
1998-08-07;0.49;0.53;0.73;1.12;2.11;3.9;7.91
1998-08-06;0.5;0.54;0.74;1.13;2.09;3.85;7.75
1998-08-05;0.51;0.53;0.73;1.12;2.08;3.85;7.77
1998-08-04;0.5;0.53;0.73;1.12;2.08;3.82;7.72
1998-08-03;0.5;0.53;0.73;1.12;2.05;3.74;7.65
1998-07-31;0.5;0.54;0.76;1.12;2.03;3.67;7.57
1998-07-30;0.48;0.51;0.74;1.07;1.96;3.53;7.93
1998-07-29;0.47;0.5;0.7;1.04;1.95;3.53;7.91
1998-07-28;0.45;0.48;0.67;1.01;1.85;3.54;7.91
1998-07-27;0.47;0.5;0.69;1.03;1.95;3.55;7.91
1998-07-24;0.47;0.5;0.9;1.03;1.94;3.55;7.92
1998-07-23;0.47;0.51;0.86;1.03;1.95;3.57;7.92
1998-07-22;0.47;0.5;0.84;1.03;1.95;3.54;7.86
1998-07-21;0.47;0.5;0.82;1.03;1.95;3.56;7.89
1998-07-20;0.47;0.5;0.8;1.04;1.95;3.55;7.9
1998-07-17;0.47;0.5;0.77;1.04;1.95;3.54;7.89
1998-07-16;0.47;0.5;0.76;1.03;1.95;3.54;7.89
1998-07-15;0.47;0.5;0.76;1.03;1.95;3.55;7.89
1998-07-14;0.47;0.51;0.76;1.04;1.97;3.59;7.94
1998-07-13;0.47;0.5;0.75;1.04;1.98;3.61;7.91
1998-07-10;0.47;0.51;0.74;1.04;2.02;3.64;7.96
1998-07-09;0.47;0.51;0.69;1.04;2.02;3.65;7.95
1998-07-08;0.47;0.5;0.69;1.04;2.0;3.62;7.93
1998-07-07;0.47;0.5;0.69;1.04;2.02;3.65;7.98
1998-07-06;0.47;0.5;0.69;1.04;2.04;3.69;8.03
1998-07-03;0.48;0.51;0.69;1.04;2.03;3.68;8.02
1998-07-02;0.48;0.51;0.7;1.04;2.03;3.68;8.02
1998-07-01;0.48;0.51;0.7;1.04;2.01;3.67;8.02
1998-06-30;0.46;0.49;0.68;1.02;1.99;3.64;8.02
1998-06-29;0.46;0.48;0.66;0.99;1.9;3.56;7.88
1998-06-26;0.46;0.48;0.66;1.0;1.9;3.57;7.88
1998-06-25;0.45;0.48;0.66;0.99;1.9;3.57;7.85
1998-06-24;0.45;0.48;0.66;1.0;1.91;3.58;7.86
1998-06-23;0.45;0.48;0.66;1.0;1.92;3.62;7.87
1998-06-22;0.44;0.47;0.66;0.99;1.91;3.6;7.86
1998-06-19;0.45;0.48;0.66;0.99;1.91;3.57;7.83
1998-06-18;0.44;0.48;0.65;0.99;1.9;3.56;7.8
1998-06-17;0.45;0.47;0.66;0.99;1.9;3.53;7.76
1998-06-16;0.45;0.48;0.66;1.0;1.9;3.6;7.85
1998-06-15;0.45;0.47;0.66;0.99;1.93;3.6;7.83
1998-06-12;0.46;0.48;0.66;0.99;1.9;3.55;7.77
1998-06-11;0.46;0.48;0.66;0.99;1.89;3.53;7.72
1998-06-10;0.46;0.48;0.66;0.99;1.87;3.48;7.63
1998-06-09;0.46;0.47;0.66;0.99;1.85;3.41;7.56
1998-06-08;0.46;0.47;0.66;0.99;1.85;3.41;7.57
1998-06-05;0.46;0.47;0.66;0.99;1.85;3.41;7.58
1998-06-04;0.45;0.47;0.66;0.99;1.85;3.41;7.58
1998-06-03;0.46;0.47;0.66;0.98;1.87;3.44;7.56
