Name;Abb;License;Year;Phnom Penh Office;Provincial Office;Total Office;Staff;Total Assets;Total Equity;GLP;NLP;Debt;Total Deposits;Total Paid-up Capital;Foreign Share;Cash and Balance with NBC and Other Banks;Loans and Advances to Customers;Prepayment and short term Receiable;Long Term Investment;Property and Equipment;Other Assets;Total Assets;Compulsory Saving;Voluntary Saving;Interest Payable;Accountpayable and Others Liabilities;Accrued Expenses and Provision;Loans Payable;Deferred Revenue;Suspense Clearing and interbranch Account;Other Liabilities;Subordinated Debt;Total Liabilities;Paid up Capital;Premium on Share Capital;Reserves and Appropriations;Retained and Current Profit/Loss;Total Equity;Interest income;Interest Expenses;Net Interest Income;Non-interest income;Operation income;Operating Expense;Net Provision;Profit from operation;Grant Income;Profit before Taxes;Tax on profit;Net Profit &Loss for 12 months;Total Credit (Exc. Loans to Other banks and Fis);Agriculture, Forestry and Fishing;Mining and Quarrying;Manufacturing;Utilities;Construction;Wholesale Trade;Retail Trade;Accommodation and Food Service Activities;Transport and Storage;Information and Communications;Rental and Operational Leasing Activities;Real Estate Activities (include mortgage from 2024);Other Non-Financial Services ( including Education + Arts, Entertainment and creation);Personal Essentials (Exclude mortgage from 2024);Other Lending;Asset growth;Equity growth;GLP growth;Deposit growth;Debt (borrowings & sub-debt) growth;Int.income growth;Net int. income growth;Non-int. income growth;Ope growth;PBT growth;Net income growth;ROA;ROE;ROAA;ROAE;NIM;Portfolio Yield;CIR;NPL ratio;Net loan/GLP;Provision exp ratio;Loans per staff;Loans per branch;Loan to Agriculture;Loan to Construction;Loan to Trade and Commerce;Loan to Service;Loan to Transportation;Loan to Household;Loans to manufacturing;Loans to others;Ope ratio;Ope per staff;Loan-deposit Ratio;Cash & Deposits with NBC & Other Banks/TA;D/E;A/E;CAR;Deposits/TL;Borrowings and Sub-debt/TL;Payable/TL;Other liab/TL;Avg. Funding Cost;Yield on Earnings Assets;Operating exp. Ratio;Funding exp. Ratio;Provision exp. Ratio;Yield margin;;;;
Camma Microfinance Limited;CAMMA;MFI;2015;;;;54;26,612;9,929;24,013;241;16,072;0;8,517;0.0000;2,041;24,210;69;0;137;156;26,612;0;0;0;502;55;16,072;0;29;25;0;16,683;8,517;0;0;1,412;9,929;4,485;1,454;3,031;310;3,342;1,619;116;1,607;0;1,607;328;1,279;24,013;871;;0;;236;;6,249;4,046;267;;;;;11,185;1,158;0.28691;0.89992;0.24413;;0.09363;0.26019;0.26019;0.34783;0.16307;0.37822;0.37232;0.04806;0.12881;0.05409;0.16879;0.13021;0.22141;0.48444;0.01004;1.00820;0.00536;444.69;;0.03627;0.00983;0.26023;0.16849;0.01112;0.46579;0.00000;0.04827;0.06955;29.98;;0.07669;1.68023;2.68023;0.38798;0.00000;0.96338;0.03009;0.00653;0.09451;0.20598;0.06955;0.06246;0.00498;0.06899;;;1159;
Camma Microfinance Limited;CAMMA;MFI;2016;;;;79;31,531;10,488;29,998;588;20,280;0;8,490;0.0000;846;30,161;106;0;260;158;31,531;0;0;0;578;74;20,280;0;45;65;0;21,043;8,490;0;0;1,998;10,488;5,470;1,583;3,887;373;4,260;2,519;190;1,551;0;1,551;314;1,237;29,998;959;;0;;871;;6,706;3,082;844;;;;;15,314;2,222;0.18484;0.05630;0.24924;;0.26182;0.21962;0.21962;0.20323;0.55590;-0.03485;-0.03284;0.03923;0.11794;0.04255;0.12117;0.13577;0.21636;0.59131;0.01960;1.00543;0.00704;379.72;;0.03197;0.02904;0.22355;0.10274;0.02814;0.51050;0.00000;0.07407;0.08799;31.89;;0.02683;2.00639;3.00639;0.33715;0.00000;0.96374;0.02747;0.00879;0.08709;0.20409;0.08799;0.05529;0.00664;0.05418;;;2222;
Camma Microfinance Limited;CAMMA;MFI;2017;;;3;94;32,868;10,498;31,272;846;21,473;0;8,490;0.0000;1,137;31,072;49;0;417;194;32,868;0;0;0;254;470;21,473;0;30;144;0;22,371;8,490;0;0;2,008;10,498;5,830;1,819;4,012;506;4,518;3,262;439;816;0;816;221;596;31,272;1,141;;0;;475;;5,310;2,543;535;;;;;20,100;1,168;0.04240;0.00095;0.04247;;0.05883;0.06581;0.06581;0.35657;0.29496;-0.47389;-0.51819;0.01813;0.05677;0.01851;0.05680;0.12693;0.20682;0.72200;0.02705;0.99360;0.01433;332.68;10,424.00;0.03649;0.01519;0.16980;0.08132;0.01711;0.64275;0.00000;0.03735;0.10320;34.70;;0.03459;2.13098;3.13088;0.32502;0.00000;0.95986;0.01135;0.02879;0.08713;0.20046;0.10320;0.05755;0.01389;0.02582;;;1168;
Camma Microfinance Limited;CAMMA;MFI;2018;;;3;94;46,433;11,249;41,525;812;32,910;0;0;0.0000;3,869;40,956;124;0;246;1,238;46,433;0;0;0;325;762;32,910;0;1,187;0;0;35,184;8,450;0;0;2,799;11,249;6,157;1,941;4,216;677;4,894;3,405;477;1,012;0;1,012;216;796;41,525;580;;0;;343;;4,874;2,268;595;;;;;31,546;1,319;0.41271;0.07154;0.32787;;0.53262;0.05609;0.05609;0.33794;0.04384;0.24020;0.33557;0.01714;0.07076;0.02008;0.07321;0.10946;0.18775;0.69575;0.01955;0.98630;0.01310;441.76;13,841.67;0.01397;0.00826;0.11738;0.05462;0.01433;0.75969;0.00000;0.03176;0.08840;36.22;;0.08332;3.12774;4.12774;0.25280;0.00000;0.93537;0.00924;0.05539;0.07138;0.17743;0.08840;0.05039;0.01238;0.02625;;;1319;
Camma Microfinance Limited;CAMMA;MFI;2019;;;3;103;61,105;16,851;53,602;1;36,493;0;14,641;0.0000;1,703;52,930;135;0;187;6,150;61,105;0;0;0;493;1,153;36,493;0;6,114;0;0;44,253;14,641;0;0;2,210;16,851;7,684;2,337;5,347;841;6,188;4,032;184;1,972;0;1,972;394;1,578;53,602;794;;0;;358;;4,800;2,296;680;;;;;43,896;778;0.31598;0.49800;0.29084;;0.10887;0.24801;0.24801;0.24225;0.18414;0.94862;0.98241;0.02582;0.09364;0.02935;0.11231;0.10752;0.17923;0.65158;0.00002;0.98746;0.00387;520.41;17,867.33;0.01481;0.00668;0.08955;0.04283;0.01269;0.81892;0.00000;0.01451;0.08108;39.15;;0.02787;2.62613;3.62619;0.27967;0.00000;0.82464;0.01114;0.16421;0.06735;0.17143;0.08108;0.04699;0.00370;0.03965;;;778;
Camma Microfinance Limited;CAMMA;MFI;2020;;;4;120;55,493;17,964;53,898;10,433;36,552;0;14,534;0.0000;2,158;52,448;60;0;287;540;55,493;0;0;0;210;685;36,552;0;83;0;0;37,530;14,534;0;282;3,148;17,964;8,611;2,546;6,065;1,190;7,255;4,686;1,404;1,165;0;1,165;288;877;53,898;111;;0;;64;;803;405;20;;;;;52,049;445;-0.09184;0.06605;0.00552;;0.00162;0.12064;0.12064;0.41498;0.16220;-0.40923;-0.44423;0.01580;0.04882;0.01504;0.05038;0.11104;0.18234;0.64590;0.19357;0.97310;0.02612;449.15;13,474.50;0.00206;0.00119;0.01490;0.00751;0.00037;0.96569;0.00000;0.00827;0.08579;39.05;;0.03889;2.08918;3.08912;0.33014;0.00000;0.97394;0.00560;0.02046;0.06971;0.17944;0.08579;0.04661;0.02571;0.02133;;;446;
Camma Microfinance Limited;CAMMA;MFI;2021;;;4;128;67,884;28,228;63,158;11,127;38,610;0;22,786;0.0000;4,692;62,493;133;0;309;258;67,884;0;0;0;96;685;38,610;161;104;0;0;39,656;22,786;0;2,367;3,075;28,228;8,290;2,181;6,109;869;6,978;5,260;328;1,390;0;1,390;310;1,080;63,158;2,461;;0;;5,567;;4,744;29,953;1,922;;;;;15,393;3,118;0.22329;0.57136;0.17181;;0.05630;-0.03728;-0.03728;-0.26975;0.12249;0.19313;0.23147;0.01591;0.03826;0.01751;0.04676;0.10032;0.15649;0.75380;0.17618;0.98947;0.00560;493.42;15,789.50;0.03897;0.08814;0.07511;0.47426;0.03043;0.24372;0.00000;0.04937;0.08638;41.09;;0.06912;1.40485;2.40485;0.43071;0.00000;0.97362;0.00242;0.02396;0.05803;0.15041;0.08638;0.03582;0.00539;0.02283;;;3118;
Camma Microfinance Limited;CAMMA;MFI;2022;;;5;170;102,301;38,177;96,443;8,758;63,168;0;23,026;0.0000;4,851;96,039;336;0;764;311;102,301;0;0;0;611;225;63,168;5;114;0;0;64,123;23,026;0;11,447;3,704;38,177;11,347;3,296;8,051;148;8,199;7,244;104;850;0;850;253;597;94,733;6,760;;12,054;;10,051;;12,420;29,871;1,747;;;;;20,332;1,498;0.50700;0.35245;0.52701;;0.63605;0.36876;0.36876;-0.82969;0.37719;-0.38849;-0.44722;0.00584;0.01564;0.00702;0.01798;0.09580;0.14405;0.88352;0.09081;0.99581;0.00130;567.31;19,288.60;0.07009;0.10422;0.12878;0.30973;0.01811;0.21082;0.12499;0.03326;0.08620;42.61;;0.04742;1.67962;2.67965;0.38225;0.00000;0.98511;0.00953;0.00536;0.06477;0.13678;0.08620;0.03922;0.00124;0.01013;;;1498;
Camma Microfinance Limited;CAMMA;MFI;2023;;;7;203;113,068;37,773;109,117;8,280;74,408;0;29,996;0.0000;2,477;109,069;286;0;1,004;232;113,068;0;0;0;207;40;74,408;207;434;0;0;75,296;29,996;0;5,882;1,895;37,773;14,971;4,997;9,974;632;10,606;9,049;126;1,431;0;1,431;314;1,117;109,117;6,080;;18,541;;9,672;;13,817;23,705;1,869;;;;;32,858;2,575;0.10525;-0.01058;0.13141;;0.17794;0.31938;0.31938;3.27027;0.24917;0.68353;0.87102;0.00988;0.02957;0.01037;0.02941;0.09390;0.15181;0.85320;0.07588;0.99956;0.00123;537.52;15,588.14;0.05572;0.08864;0.12663;0.21724;0.01713;0.30113;0.16992;0.02360;0.08519;44.58;;0.02191;1.99338;2.99336;0.33777;0.00000;0.98821;0.00275;0.00904;0.07264;0.14690;0.08519;0.04704;0.00119;0.01347;;;2575;
Camma Microfinance Limited;Camma;MFI;2024;1;6;7;217;130,533;31,584;126,485;14,599;97,677;0;29,556;0.0000;2,489;126,596;194;0;882;372;130,533;0;0;0;196;36;92,271;404;636;0;5,406;98,949;29,556;0;0;2,028;31,584;17,509;6,408;11,101;494;11,596;10,334;162;1,100;156;1,256;276;980;126,485;3,981;0;1,639;1,735;5,508;1,645;3,663;2,014;139;341;2,719;5,727;414;90,509;6,451;0.15446;-0.16385;0.15917;;0.31272;0.16953;0.16953;-0.21835;0.14200;-0.12229;-0.12265;0.00751;0.03103;0.00805;0.02826;0.09227;0.15283;0.89117;0.11542;1.00088;0.00138;582.88;18,069.29;0.03147;0.04355;0.02896;0.01592;0.00110;0.71781;0.01296;0.14823;0.08589;47.62;;0.01907;3.13288;4.13288;0.24429;0.00000;0.98714;0.00198;0.01087;0.07447;0.14963;0.08589;0.05326;0.00135;0.00913;;;6451;
Century Cambo Development Plc.;Century;MFI;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Century Cambo Development Plc.;Century;MFI;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Century Cambo Development Plc.;Century;MFI;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Century Cambo Development Plc.;Century;MFI;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Century Cambo Development Plc.;Century;MFI;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Century Cambo Development Plc.;Century;MFI;2015;;;;5;1,566;1,455;17;0;0;0;1,620;0.5600;90;17;0;0;3;1,456;1,566;0;0;0;0;35;0;0;0;76;0;111;1,620;0;0;-165;1,455;0;0;0;0;0;98;0;-98;0;-98;0;-98;17;0;;0;;0;;0;0;0;;;;;2;15;;;;;;;;;;;;-0.06258;-0.06735;-0.06258;-0.06735;0.00000;;;0.00000;1.00000;0.00000;3.40;;0.00000;0.00000;0.00000;0.00000;0.00000;0.11765;0.00000;0.88235;0.91589;19.60;;0.05747;0.07629;1.07629;0.95661;0.00000;0.00000;0.00000;;;;0.91589;0.00000;0.00000;;;;15;
Century Cambo Development Plc.;Century;MFI;2016;;;;4;1,372;1,250;740;0;0;0;1,615;0.5600;243;746;0;0;382;1;1,372;0;0;0;0;7;0;0;0;115;0;122;1,615;0;0;-365;1,250;73;0;73;0;73;273;0;-200;0;-200;0;-200;740;0;;0;;0;;0;0;0;;;;;740;0;-0.12388;-0.14089;42.52941;;;;;;1.78571;;;-0.14577;-0.16000;-0.13615;-0.14787;0.13321;0.19287;3.73973;0.00000;1.00811;0.00000;185.00;;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.49818;68.25;;0.17711;0.09760;1.09760;0.99960;0.00000;0.00000;0.00000;;;0.13321;0.49818;0.00000;0.00000;-0.36496;;;0;
Century Cambo Development Plc.;Century;MFI;2017;;;1;4;5,596;5,474;0;0;0;0;6,056;0.5400;5,301;0;0;0;295;0;5,596;0;0;0;0;6;0;0;0;115;0;121;6,056;0;0;-581;5,474;54;0;54;0;54;271;0;-216;0;-216;0;-216;0;0;;0;;0;;0;0;0;;;;;0;0;3.07872;3.37920;-1.00000;;;-0.26027;-0.26027;;-0.00733;;;-0.03860;-0.03946;-0.06200;-0.06425;0.01717;0.14595;5.01852;;;0.00000;0.00;0.00;;;;;;;;;0.08617;67.75;;0.94728;0.02210;1.02229;1.85843;0.00000;0.00000;0.00000;;;0.01717;0.08617;0.00000;0.00000;-0.06900;;;0;
Century Cambo Development Plc.;Century;MFI;2018;;;1;14;5,093;5,069;37;0;0;0;2,893;0.4800;4,838;38;0;0;217;0;5,093;0;0;0;0;25;0;0;0;0;0;25;6,027;0;0;-958;5,069;5;0;5;5;9;389;0;-380;0;-380;0;-380;37;0;;0;;0;;0;0;0;;;;;37;0;-0.08989;-0.07399;;;;-0.90741;-0.90741;;0.43542;;;-0.07461;-0.07497;-0.07110;-0.07209;0.00098;0.54054;43.22222;0.00000;1.02703;0.00000;2.64;37.00;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.07645;27.79;;0.94993;0.00493;1.00473;1.89566;0.00000;0.00000;0.00000;;;0.00197;0.07645;0.00000;0.00000;-0.07448;;;0;
Century Cambo Development Plc.;Century;MFI;2019;;;1;11;4,965;4,560;196;0;0;0;6,113;0.4800;4,641;198;0;0;126;0;4,965;0;0;0;0;40;0;0;0;366;0;406;6,113;0;0;-1,553;4,560;20;0;20;0;20;602;0;-581;0;-581;0;-581;196;0;;0;;0;;0;0;0;;;;;196;0;-0.02513;-0.10041;4.29730;;;3.00000;3.00000;-1.00000;0.54756;;;-0.11702;-0.12741;-0.11553;-0.12068;0.00412;0.17167;30.10000;0.00000;1.01020;0.00000;17.82;196.00;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.12393;54.73;;0.93474;0.08904;1.08882;1.72433;0.00000;0.00000;0.00000;;;0.00412;0.12393;0.00000;0.00000;-0.11981;;;0;
Century Cambo Development Plc.;Century;MFI;2020;;;1;11;4,204;4,012;380;0;158;0;6,068;0.4800;3,796;376;1;0;31;0;4,204;0;0;0;0;34;158;0;0;0;0;192;6,068;0;0;-2,056;4,012;89;0;89;2;92;617;4;-529;0;-529;0;-529;380;0;;0;;0;;0;0;0;;;;;380;0;-0.15327;-0.12018;0.93878;;;3.45000;3.45000;;0.02492;;;-0.12583;-0.13185;-0.11539;-0.12343;0.01975;0.31597;6.70652;0.00000;0.98947;0.01389;34.55;380.00;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.13694;56.09;;0.90295;0.04786;1.04786;1.73981;0.00000;0.82292;0.00000;0.17708;0.00000;0.02020;0.13694;0.00000;0.00089;-0.11763;;;0;
Century Cambo Development Plc.;Century;MFI;2021;;;1;11;3,756;3,517;946;0;204;0;6,111;0.4800;2,799;936;1;0;19;0;3,756;0;0;0;0;35;204;0;0;0;0;239;6,111;0;0;-2,594;3,517;41;0;41;8;49;568;6;-524;0;-524;0;-524;946;0;;0;;0;;0;0;0;;;;;946;0;-0.10657;-0.12338;1.48947;;0.29114;-0.53933;-0.53933;3.00000;-0.07942;;;-0.13951;-0.14899;-0.13166;-0.13920;0.01037;0.07391;11.59184;0.00000;0.98943;0.00905;86.00;946.00;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.14367;51.64;;0.74521;0.06796;1.06796;1.49247;0.00000;0.85356;0.00000;0.14644;0.00000;0.01239;0.14367;0.00000;0.00152;-0.13279;;;0;
Century Cambo Development Plc.;Century;MFI;2022;;;1;11;3,130;3,096;931;0;0;0;6,176;0.4800;2,192;921;1;0;15;0;3,130;0;0;0;0;35;0;0;0;0;0;35;6,176;0;0;-3,080;3,096;74;0;74;-1;73;531;0;-459;0;-459;0;-459;931;0;;0;;0;;0;0;0;;;;;931;-;-0.16667;-0.11970;-0.01586;;-1.00000;0.80488;0.80488;-1.12500;-0.06514;;;-0.14665;-0.14826;-0.13331;-0.13882;0.02161;0.07778;7.27397;0.00000;0.98926;0.00000;84.64;931.00;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.15508;48.27;;0.70032;0.01130;1.01098;1.52212;0.00000;0.00000;0.00000;;0.00000;0.02132;0.15508;0.00000;0.00000;-0.13376;;;0;
Century Cambo Development Plc.;Century;MFI;2023;;;1;11;2,663;2,628;502;0;0;0;6,128;0.4800;2,153;497;1;0;12;0;2,663;0;0;0;0;35;0;0;0;0;0;35;6,128;0;0;-3,500;2,628;54;0;54;1;55;502;-4;-443;0;-443;0;-443;502;0;;0;;0;;0;0;0;;;;;502;0;-0.14920;-0.15116;-0.46079;;;-0.27027;-0.27027;;-0.05461;;;-0.16635;-0.16857;-0.15294;-0.15479;0.01874;0.07676;9.12727;0.00000;0.99004;-0.00558;45.64;502.00;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.17421;45.64;;0.80849;0.01332;1.01332;1.65648;0.00000;0.00000;0.00000;;;0.01909;0.17421;0.00000;-0.00139;-0.15374;;;0;
Century Cambo Development Plc.;Century;MFI;2024;1;0;1;11;2,105;2,072;226;0;0;0;6,038;0.4800;1,872;224;1;0;8;0;2,105;0;0;0;0;34;0;0;0;0;0;34;6,038;0;0;-3,966;2,072;26;0;26;1;27;548;-3;-518;0;-518;0;-518;226;0;0;0;0;0;0;0;0;0;0;0;0;0;226;0;-0.20954;-0.21157;-0.54980;;;-0.51852;-0.51852;0.00000;0.09163;;;-0.24608;-0.25000;-0.21728;-0.22043;0.01096;0.07418;20.29630;0.00000;0.99115;-0.00824;20.55;226.00;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.23093;49.82;;0.88931;0.01641;1.01593;1.77246;0.00000;0.00000;0.00000;;;0.01138;0.23093;0.00000;-0.00126;-0.21829;;;0;
Chailease Royal Finance Plc.;Chailease Finance;MFI;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chailease Royal Finance Plc.;Chailease Finance;MFI;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chailease Royal Finance Plc.;Chailease Finance;MFI;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chailease Royal Finance Plc.;Chailease Finance;MFI;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chailease Royal Finance Plc.;Chailease Finance;MFI;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chailease Royal Finance Plc.;Chailease Finance;MFI;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chailease Royal Finance Plc.;Chailease Finance;MFI;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chailease Royal Finance Plc.;Chailease Finance;MFI;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chailease Royal Finance Plc.;Chailease Finance;MFI;2018;;;1;12;1,280;780;213;48;0;0;8,486;0.6000;439;169;530;0;142;0;1,280;0;0;0;453;45;0;0;2;0;0;500;6,107;0;0;-5,327;780;69;0;69;6;75;1,227;92;-1,244;0;-1,244;1;-1,245;213;0;;0;;0;;90;0;26;;;;;98;0;;;;;;;;;;;;-0.97266;-1.59615;-0.97266;-1.59615;0.11349;0.35211;16.36000;0.22535;0.79343;0.43192;17.75;213.00;0.00000;0.00000;0.42254;0.00000;0.12207;0.46009;0.00000;-0.00469;2.01809;102.25;;0.34297;0.64103;1.64103;0.73550;0.00000;0.00000;0.90600;0.09400;;0.12336;2.01809;0.00000;0.15132;-2.04605;;;-1;
Chailease Royal Finance Plc.;Chailease Finance;MFI;2019;;;1;63;116,083;21,608;106,957;2,679;89,570;0;26,569;0.6000;6,347;105,511;754;0;3,471;0;116,083;0;0;0;945;3,467;89,570;0;493;0;0;94,475;26,569;0;0;-4,961;21,608;7,917;1,884;6,033;3,390;9,423;5,780;2,754;888;0;888;318;571;106,957;505;;3,115;;8,148;;14,857;75,778;3,138;;;;;3;1,413;89.68984;26.70256;501.14554;;;113.73913;113.73913;564.00000;3.71068;;;0.00492;0.02643;0.00973;0.05101;0.10729;0.21101;0.61339;0.02505;0.98648;0.05139;1,697.73;106,957.00;0.00472;0.07618;0.13891;0.70849;0.02934;0.00003;0.02912;0.01321;0.10279;91.75;;0.05468;4.37222;5.37222;0.19137;0.00000;0.94808;0.01000;0.04192;0.04207;0.20107;0.10279;0.03350;0.04897;0.01581;;;1413;
Chailease Royal Finance Plc.;Chailease Finance;MFI;2020;;;1;131;204,974;44,788;198,969;13,272;152,218;0;42,553;0.6000;6,037;192,855;3,130;0;2,951;0;204,974;0;0;0;148;6,512;152,218;0;1,307;0;0;160,185;42,553;0;0;2,235;44,788;24,960;2,806;22,154;8,219;30,373;14,016;9,273;7,084;0;7,084;304;6,780;198,969;416;;7,002;;18,394;;25,317;140,408;5,338;;;;;0;2,093;0.76575;1.07275;0.86027;;0.69943;2.15271;2.15271;1.42448;1.42491;6.97748;10.87391;0.03308;0.15138;0.04224;0.20423;0.14258;0.21691;0.46146;0.06670;0.96927;0.06062;1,518.85;198,969.00;0.00209;0.09245;0.12724;0.70568;0.02683;0.00000;0.03519;0.01052;0.09021;106.99;;0.02945;3.57652;4.57654;0.22177;0.00000;0.95026;0.00092;0.04881;0.02321;0.21354;0.09021;0.01806;0.05968;0.04559;;;2094;
Chailease Royal Finance Plc.;Chailease Finance;MFI;2021;;;1;175;415,191;78,742;411,735;26,794;318,230;0;63,228;0.6000;11,904;392,482;8,539;0;2,266;0;415,191;0;0;0;555;15,136;318,230;0;2,527;0;0;336,448;63,228;0;0;15,514;78,742;49,858;3,698;46,159;27,680;73,839;27,275;29,335;17,229;0;17,229;3,439;13,791;411,735;1,406;;55,492;;41,972;;45,862;251,361;12,011;;;;;0;3,631;1.02558;0.75810;1.06934;;1.09062;0.99752;0.99752;2.36781;0.94599;1.43210;1.03407;0.03322;0.17514;0.04448;0.22328;0.15303;0.25393;0.36938;0.06508;0.95324;0.09607;2,352.77;411,735.00;0.00341;0.10194;0.11139;0.61049;0.02917;0.00000;0.13478;0.00882;0.09042;155.86;;0.02867;4.27279;5.27280;0.19241;0.00000;0.94585;0.00165;0.05250;0.01572;0.25706;0.09042;0.01226;0.09725;0.05712;;;3631;
Chailease Royal Finance Plc.;Chailease Finance;MFI;2022;;;1;246;670,422;125,464;680,101;58,627;515,290;0;88,598;0.6000;14,614;629,323;20,737;0;1,623;4,125;670,422;0;0;0;847;24,059;515,290;0;4,764;0;0;544,960;88,598;0;0;36,866;125,464;93,358;15,453;77,905;65,734;143,639;41,307;73,900;28,432;0;28,432;7,116;21,316;680,101;2,450;;121,539;;73,231;;72,475;392,756;13,734;;;;;0;3,916;0.61473;0.59336;0.65179;;0.61924;0.87248;0.87248;1.37478;0.51446;0.65024;0.54565;0.03179;0.16990;0.03927;0.20877;0.14863;0.29142;0.28758;0.08620;0.92534;0.13537;2,764.64;680,101.00;0.00360;0.10768;0.10657;0.57750;0.02019;0.00000;0.17871;0.00576;0.07881;167.91;;0.02180;4.34356;5.34354;0.18920;0.00000;0.94556;0.00155;0.05289;0.03708;0.30352;0.07881;0.02948;0.14099;0.05424;;;3916;
Chailease Royal Finance Plc.;Chailease Finance;MFI;2023;;;1;291;790,491;145,339;788,985;57,018;611,618;0;87,909;0.6000;9,337;739,043;34,280;0;1,017;6,814;790,491;0;0;0;1,475;26,554;611,618;0;5,506;0;0;645,153;87,909;0;0;57,430;145,339;119,528;35,473;84,055;89,867;173,922;53,138;93,979;26,806;0;26,806;6,557;20,249;788,985;3,244;;117,489;;70,581;;96,322;487,809;10,165;;;;;0;3,375;0.17909;0.15841;0.16010;;0.18694;0.28032;0.28032;0.36713;0.28642;-0.05719;-0.05006;0.02562;0.13932;0.02772;0.14955;0.12074;0.28507;0.30553;0.07227;0.93670;0.12794;2,711.29;788,985.00;0.00411;0.08946;0.12208;0.61827;0.01288;0.00000;0.14891;0.00428;0.07633;182.60;;0.01181;4.43895;5.43895;0.18495;0.00000;0.94802;0.00229;0.04969;0.06296;0.30079;0.07633;0.05096;0.13500;0.03850;;;3375;
